date,tweet,sentiment,saham
"2020-10-08","Klbf tu telkomnya farmasi. Bull tu telkomnya pelayaran. Hmsp tu telkomnya rokok2an. Pgas tu telkomnya gas2an. Tlkm? Dewanya siput.","","tlkm"
"2020-10-08","sp 9/10 : bbri smgr adhi aali asii pwon smra tlkm","","tlkm"
"2020-10-08","Kaya nunggu tlkm naik bang :( ga jelas","","tlkm"
"2020-10-08","Tp porto d ipot isinya UNVR sama TLKM min TLKM, aku tunggu kmu d 3.500","","tlkm"
"2020-10-08","mmmm TLKM JSMR atoo gaa ASII jangan jangan.. wkwk ampun dah blm jago bersaham saya:(","","tlkm"
"2020-10-08","TLKM atau MYOR Bingungg shshshhshs","","tlkm"
"2020-10-08","Yang ngehold TLKM ni bener2 sabar tingkat dewa ya","","tlkm"
"2020-10-08","Lah, dimana mereka ketika aku berdarah2 gegara TLKM? IHSG ijo TLKM merah sendiri hakakkaka.","","tlkm"
"2020-10-08","Jadi ceritanya lg mau beli saham telkom, trs kita harus memanfaatkan sumber daya yg baik dong. Gue minta lah ke temen kantor yg incharge report telkom. “Kak ada report tlkm ga? Mau baca” lalu dia send dan bilang “ini ya rey, semangatt”. Gue kyk knp disemangatin?","","tlkm"
"2020-10-08","Saatnya duit saya menginvasi TLKM","","tlkm"
"2020-10-08","$TLKM ijo?","","tlkm"
"2020-10-08","SIDO & BBCA dah aman, TLKM masih wadidaw","","tlkm"
"2020-10-08","TLKM banyak MA di atasnya tiap turun terlilit MA saham yang naik lancar adalah saham yang tidak ada MA diatasnya misalnya AMAN","","tlkm"
"2020-10-08","Kira-kira apa ya min yg buat $TLKM susah naik? Btw nyakut juga di $TLKM WKWM","","tlkm"
"2020-10-08","Strategi Telkom (TLKM) Pacu Bisnis Digital, Bagaimana Peluangnya? https:// market.bisnis.com/read/20201008/ 192/1302346/strategi-telkom-tlkm-pacu-bisnis-digital-bagaimana-peluangnya?utm_source=dlvr.it&utm_medium=twitter …","","tlkm"
"2020-10-08","Rene rene mending nang TLKM wkwk","","tlkm"
"2020-10-08","3 Rekomendasi saham hari ini (8/10): TLKM, HMSP, JPFA https:// penanusa.com/3-rekomendasi- saham-hari-ini-8-10-tlkm-hmsp-jpfa/ …","","tlkm"
"2020-10-08","7. TLKM. Saham favoritnya Investor retail nih, beritanya adalah, zaman covid adalah berkah untuk perusahaan TLKM. Tapi ternyata harga sahamnya terus di jual oleh asing, dan bandar. Disc On. Saya kemarin-kemarin juga habis cut loss di TLKM, hehe.","","tlkm"
"2020-10-09","Indeks Menguat 0,28%, BBCA, TLKM, BBRI, BMRI, dan BOGA Paling Aktif http:// brt.st/6PzB","","tlkm"
"2020-10-09","Kalo paketan biasa keknya ngga, krn drtdi gue pake paketan jadinyaa :(( tapi kalo wifinya, heem, rusak keknya. emg cari gara2 aja mulu tlkm, heran :((","","tlkm"
"2020-10-09","Makanya jangan beli TLKM fundamentalnya banyak yg lebih bagus wkwk 5 tahun turun terus juga merah terus bangg","","tlkm"
"2020-10-09","Mengukur TLKM, EXCL, FREN & ISAT Setelah Sepekan Sentimen UU Cipta Kerja https:// market.bisnis.com/read/20201009/ 189/1303161/mengukur-tlkm-excl-fren-isat-setelah-sepekan-sentimen-uu-cipta-kerja?utm_source=dlvr.it&utm_medium=twitter …","","tlkm"
"2020-10-09","TLKM emang pas banget sih kak buat nguji kesabaran","","tlkm"
"2020-10-09","Kalo kakak nyarinya pahala daripada cuan, boleh beli TLKM buat melatih kesabaran. Innallaha ma’ashabirin, sesungguhnya Allah SWT bersama orang2 yang sabar","","tlkm"
"2020-10-09","Jika kakak ingin tau apa arti sabar, bisa beli TLKM.","","tlkm"
"2020-10-09","Ip11 pro cakep bgt ya moms...eh ga deng, duitnya mending buat beli saham TLKM ajaa moms..","","tlkm"
"2020-10-09","E buset. Skrang begini dah, Mba nya kerja di PT Telkom, dapet gaji. Mba nya beli nasi goreng sama ke diskotik. Itu tukang nasi goreng ama diskotik terima dari mba apa dari PT. Telkom? Wkwkak Kasih tau ngab sebagai yg punya saham TLKM @dysadit","","tlkm"
"2020-10-09","Tlkm naik tipiz-tipiz. Gapapa, ayo.. mesti pelan yg penting konsisten. Ga usah sprinting, marathon aja. Yg penting bisa naik sampe Rp10,000.","","tlkm"
"2020-10-09","Nyesel CL TLKM anjir","","tlkm"
"2020-10-09","yang tertarik sama saham TLKM nih, entah itu sudah beli atau masih jadi watchlist. Bisa check video ini untuk menambah insight.. https:// youtu.be/55drP83FQic","","tlkm"
"2020-10-09","Saham TLKM Dilego, Indeks Bisnis-27 Berbalik Melemah https:// market.bisnis.com/read/20201009/ 7/1302833/saham-tlkm-dilego-indeks-bisnis-27-berbalik-melemah?utm_source=dlvr.it&utm_medium=twitter …","","tlkm"
"2020-10-10","Saham Rekomendasi untuk tgl 12-16 Oktober 2020. 1. #BOGA (High Risk) 2. #JPFA (Avg Bandar tgl 4 Agus-2 Okt di 1.139) 3. #BFIN (Avg Bandar dari 1 Sept-8 Okt 2020 di harga 388) 4. #ACES (AVG Bandar dari 21 Sept-9 Okt di 1.551) 5. #TLKM (8 dan 9 Okt akumulasi di avg 2.726)","","tlkm"
"2020-10-10","Terus dibelikan tlkm","","tlkm"
"2020-10-10","Suhu ntar malem bahas teknikal Telkom. Menarikk.. Watchlist: BJBR, BBTN,Tlkm, Adro (bagi dividen Desember), ITMG (Oktober). Demand coal pasti akan naik saat musim dingin di China sana","","tlkm"
"2020-10-11","Saham big cap, Jumat (9/10): IHSG menguat, TLKM naik 3 hari http:// investasi.kontan.co.id/news/saham-big -cap-jumat-910-ihsg-menguat-tlkm-naik-3-hari … #SahamBigCap","","tlkm"
"2020-10-11","TLKM tetap menguji kesabaran","","tlkm"
"2020-10-11","Khusus buat TLKM, so sorry guys, I'm Calling it for now. Dari pertama gw kasih Buy, udh drop 20% lebih, dan gak sesuai sama thesis yang diharapkan. Gw agak anti kl udh ada campur tangan goverment, krn hal-hal seperti itu bikin proyeksi bisnis gak viable","","tlkm"
"2020-10-11","Yang Rating BUY periode ini, ditandain warna Biru ya. Saham yang baru ada MAPI, ANTM dan UNVR. Yang didrop ada BBNI, TLKM, TBIG, SIDO","","tlkm"
"2020-10-11","Trade idea: Belanja youkk: Ketimbang TLKM, chart RALS lebih menarik.. Jika dikasih pullback ke 550-555 (di MA20)nya, ambil aja.. Stoploss di MA30. Stoch dan Histogram MACDnya cukup mendukung sih, target ya sesuka hati asal ngga kemaruk http:// dlvr.it/RjMb5B","","tlkm"
"2020-10-11","Trade idea: Menuai rezeki di telekomunikasi: Sebenarnya sih untuk MACD dan histogramnya sudah mendukung, tapi stoch masih kurang mendukung dan chartnya masih terlihat downtrend sejak bulan 5 tahun ini. Kalau mau spec buy, bisa ketika membuat HHHL (>2800… http:// dlvr.it/RjMZY9","","tlkm"
"2020-10-11","6. TLKM 7. BTPS 8. UNTR 9. PGAS 10. ITMA Sapa tahu bermanfaat bagi yg membutuhkan saja. Referensi utk Senin. Profit Taking / Accum Buy #Wewontstop https:// instagram.com/p/CGMPVa1FOURp FTAzqq6U4cUoTwsuIUHQvSVtcY0/?igshid=15cczic2ltz05 …","","tlkm"
"2020-10-11","Saham TLKM 10.000 Lot. Selain kaya, sabarnya juga sudah teruji.","","tlkm"
"2020-10-11","Tp ak pake tlkm lg ga lemot kok","","tlkm"
"2020-10-11","InSya Allah uangnya cukup utk beli ip, tp lebih memilih xiomi, selisihnya lumayan buat beli $TLKM, dan bisa dapat bnyk di $PPRO, atau bisa jg dipakai beli $AAPL wkwkkwkw....","","tlkm"
"2020-10-12","Cermati rekomendasi saham AALI, CTRA dan TLKM untuk Selasa (13/10) http:// investasi.kontan.co.id/news/cermati-r ekomendasi-saham-aali-ctra-dan-tlkm-untuk-selasa-1310 … #RekomendasiSaham","","tlkm"
"2020-10-12","Apa Sih Alasan Telkom (TLKM) Ngebet Investasi di Gojek? https:// teknologi.bisnis.com/read/20201013/ 101/1304151/apa-sih-alasan-telkom-tlkm-ngebet-investasi-di-gojek?utm_source=dlvr.it&utm_medium=twitter …","","tlkm"
"2020-10-12","TLKM ini impostor apa gimana? yg lain ijo, dia kuning. ckckck","","tlkm"
"2020-10-12",". @IndiHome buat ngakses server netflix begini amet ya. Padahal pake speedtest ga separah itu speednya. Di server netflix doang. Gimana percaya sama TLKM deh kalo dari dulu drama mulu~","","tlkm"
"2020-10-12","Udah 2 minggu ga buka porto saham karena takut dan ga niat cutloss, akhirnya malam ini keingetan hamdallah sudah membaik tapi napa TLKM terpuruk semakin dalam","","tlkm"
"2020-10-12","kalau megang TLKM 2 tahun bang?","","tlkm"
"2020-10-12","Wkwkwkwwk yaAllah mauuu woyyy. Gue juga kepikiran mau maharnya sekarang lot saham aja asli. Lot saham tlkm biar nambah2in. Biar bisa nyicil 1jt lembar wkwkwkw dan hidup dari deviden","","tlkm"
"2020-10-12","Bejone aku nganggo indhm tlkm","","tlkm"
"2020-10-12","Yok bisa yookk wkwkwk gue gausah bbca deh, gue tlkm aja 5 lot tapi","","tlkm"
"2020-10-12","Tlkm gimana tu bang","","tlkm"
"2020-10-12","Wes ngerti trobelan, iseh wae percoyo spidi tlkm","","tlkm"
"2020-10-12","Aku ke TLKM: https:// x.com/NgebutMautC84/ /NgebutMautC84/status/1315617776380198917 …","","tlkm"
"2020-10-12","UU blm bisa ngangkat TLKM nih,, masih loyo ajaa..","","tlkm"
"2020-10-12","ketinganya udah duduk manis saya hahaha waktu bottom fishing tapi ya harus sabar sih PGAS MEDC TLKM","","tlkm"
"2020-10-12","Kalo AKRA ini untuk short term reversal. Pake RSI14.. seharusnya kalo pullback, tetep diatas 2510. Jadi mana tau IHSG pullback 2-3%.. AKRA bisa ke 2550 dan itu mungkin best price. Juga mantau PGAS, MEDC dan TLKM buat masuk kalo IHSG pullback. 3 itu udah tanda2 reversal.","","tlkm"
"2020-10-12","Ku doain $TLKM jadi gocap karena kelakuannya kek gini :))","","tlkm"
"2020-10-12","$tlkm ini ngapa dahn yang lain pada ijo dia sendirian merah","","tlkm"
"2020-10-12","TLKM harus lewati ma20 baru ok bottom TLKM udah lewat tempo hari","","tlkm"
"2020-10-12","Tapi bank kaya masih ada sentimen yang nahan ya pak, naik sih tapi tipis dan rentan koreksi lagi. Bottoming TLKM ga dimasukkin pak?","","tlkm"
"2020-10-12","Siapa yg abis bangunin Tlkm? Bukannya bangunin trus suruh dia olah raga biar sehat.. Bangun trus malah gitu... Capekdeh. Turun lg ke 2710? Kalo mau turun sekalian lsg dlm sehari ke 2500 dong! Biar enak seroknya, sekalian...","","tlkm"
"2020-10-12","Biasa terjadi di tlkm","","tlkm"
"2020-10-12","Berhasil unload my idx, profit taking 5.26% dr 1 stock ini. Unloading idx continues. Utk yg mau nanya soal Tlkm. Yes, sy masih hold. Hari ini Tlkm lagi TIDUR. Ga gerak. Tlg kalo ada yg kenal, bangunin dong, blgin, jangan mager.","","tlkm"
"2020-10-12","Semua hijau kecuali TLKM","","tlkm"
"2020-10-12","Yhaaa inilagi masih pegang tlkm wkwk","","tlkm"
"2020-10-12","Tlkm merah kuninggggg","","tlkm"
"2020-10-12","Tlkm ini punya kiblat lain","","tlkm"
"2020-10-12","kecuali TLKM.","","tlkm"
"2020-10-12","TLKM ma BBRI aj mas...","","tlkm"
"2020-10-13","Sebelum membeli saham perlu diketahui besar harga wajar saham agar tidak kemahalan ketika membelinya. Bagaimana cara mudah memprediksi harga wajar suatu saham ? Seperti halnya saham #TLKM yang akhir2 ini turun. URL ini mungkin bisa membantu anda https:// irfan-room.com/2020/10/cara-m enilai-harga-wajar-saham-dengan.html …","","tlkm"
"2020-10-13","Harganya mungkin kira2 US$950 kalau udah masuk Indonesia ya? Atau lebih . Di Indonesia belum ada jaringan 5G. Tunggu TLKM/FREN menang tender dan bisa bangun jaringannya mulai tahun 2021.","","tlkm"
"2020-10-13","EiDO TLK. IHSG TLKM","","tlkm"
"2020-10-13","Semangat dongkrak TLKM kakak","","tlkm"
"2020-10-13","Tenang, gw masih tegar megang TLKM di 4 ribuan 100 lot lebih","","tlkm"
"2020-10-13","BRI Syariah naek, TLKM mengecewakan teros.","","tlkm"
"2020-10-13","Habis beli tlkm mending rti & apk sekuritas di uninstall","","tlkm"
"2020-10-13","Kalau pegang tlkm anggep aja uang lupa gausah diinget2","","tlkm"
"2020-10-13","Selamat ya para investor/trader hari ini IHSG naik gunung Kecuali pemegang tlkm","","tlkm"
"2020-10-13","Kira2 BRIS sama AGRO besok masih ngaceng ga ya? TLKM kntl ini diem2 bae wkwowk","","tlkm"
"2020-10-13","Masih sabar mnunggu TLKM ara","","tlkm"
"2020-10-13","Saham WIKA dan WSBP patut di pantau, rekomendasi BUY. Saham TLKM masih relatif stagnan, rekomendasi Hold.","","tlkm"
"2020-10-13","tlkm kapan bang","","tlkm"
"2020-10-13","@TradingDiary2 tlkm enak masuk kapan ya pak?","","tlkm"
"2020-10-13","$TLKM lah, konsisten, konsisten mudun","","tlkm"
"2020-10-13","TLKM yang lain pada naik, kenapa lo turun sendirian?? Mau bunuh diri","","tlkm"
"2020-10-13","Orang orang sabar yg hold tlkm di 3000 an","","tlkm"
"2020-10-13","bumi lho dari dulu ga pernah bagus klo situ ngejer dividen antm ama tlkm kan rajin ngasih","","tlkm"
"2020-10-13","Aku hold tlkm, bumi sama antm Simulasi sih","","tlkm"
"2020-10-13","Kisahku bersama $tlkm","","tlkm"
"2020-10-13","Kok masih ada yg hold TLKM","","tlkm"
"2020-10-13","Aseng asing dodolan pas IHSG mundak dll, analisae mesti sakmarine bursa. Cobak sakdurunge bursa analisao opoo seng ate munggah dll pasti ga ngarah isok, ngunu yo akeh subscriber e. Opo jangan"" wonge HAKA TLKM seng koyok siput","","tlkm"
"2020-10-14","#TLKM rekan-rekan.. wkwk.. masuk dalam rekomendasi mingguan.. alhamdulillahh..","","tlkm"
"2020-10-14","#TLKM.. sudah di atas harga Om Bandar.","","tlkm"
"2020-10-14","#TLKM - TLKM layak dipantau - TradingView - https:// id.tradingview.com/chart/TLKM/OIe yEcyq/ …","","tlkm"
"2020-10-14","Cermati TLKM, BBCA, BBNI, ASII, SCMA, KAEF, TBIG, dan AKRA http:// brt.st/6PXQ","","tlkm"
"2020-10-14","Buy TLKM (TP 2.900) dan TKIM (TP 6.550), Sell WSKT (TP 690), WSBP (TP 158), dan BTPS (TP 3.650) http:// brt.st/6PXP","","tlkm"
"2020-10-14","ANTM, AGRO, BBRI, TLKM, dan KAEF Paling Aktif Saat Indeks Menghijau http:// brt.st/6PUX","","tlkm"
"2020-10-14","TLKM, ga produknya ga sahamnya sama"" ngeselin","","tlkm"
"2020-10-14","Bbri syariah aja @sellydnstr jangan tlkm kwkwkwkkqkw","","tlkm"
"2020-10-14","kelakuan bandar laknat https:// m.bisnis.com/amp/read/20201 014/192/1304722/lo-kheng-hong-direkayasa-jadi-jimat-penglaris-saham-bris-hingga-tlkm …","","tlkm"
"2020-10-14","Kalo sy marah2 bisa bikin ijo, sy akan marah2 terus biar Tlkm ijo terus.","","tlkm"
"2020-10-14","seeing things differently now, Indihome trending, sentimen tersebut kemungkinan berpengaruh ke emiten TLKM hihi","","tlkm"
"2020-10-14","BJTM biasanya di 550-560 kemarin pernah di 505-510 tapi sekarang ya udah balik lagi di 550an TLKM? lagi banting-bantingan harga Nanti balik lagi dia Analisa macam apa ini Intinya kalo ada duit kira2 harganya rendah masuk aja","","tlkm"
"2020-10-14","Ekspetasi: $BRIS Reality: $TLKM","","tlkm"
"2020-10-14","provider tlkm di hape, kalau pakai ethernet di kantor pun cuma dikali 10 saja","","tlkm"
"2020-10-14","Indihoi oh indihoi ga pernah berubah... internet slalu lemot dan ksdang ga ada koneksi... pantes tlkm tenggelam ke bawah sumur","","tlkm"
"2020-10-14","Btw tlkm hari ini ada ada tanda tanda kehidupan, tapi masih belum tembus trendline turunnya.","","tlkm"
"2020-10-14","Iya bli sisa modalnya nyangkut di $WSKT dan $TLKM wkwkwk","","tlkm"
"2020-10-14","Sekilas kebaca TLKM..","","tlkm"
"2020-10-14","sp 15/10 : auto bdmn brpt giaa smra tlkm akra","","tlkm"
"2020-10-14","Bang BRIS naik jauh karena pada kegiring ini kah?. https:// m.bisnis.com/amp/read/20201 014/192/1304722/lo-kheng-hong-direkayasa-jadi-jimat-penglaris-saham-bris-hingga-tlkm …","","tlkm"
"2020-10-14","5. TLKM, hari ini Breakout, Dari Hari senin gak ada akumulasi di saham TLKM, Kalau kayak begini gimana? yang sudah beli di harga bawah pasang Trailing Stop, atau TP karena kenaikannya gak kuat.","","tlkm"
"2020-10-14","Curiga JPFA masih sodaraan sama TLKM","","tlkm"
"2020-10-14","5 Berita Populer Market, Lo Kheng Hong Direkayasa Jadi ‘Jimat Penglaris’ Saham BRIS hingga TLKM dan Harga Emas 14 Oktober https:// market.bisnis.com/read/20201014/ 192/1305031/5-berita-populer-market-lo-kheng-hong-direkayasa-jadi-jimat-penglaris-saham-bris-hingga-tlkm-dan-harga-emas-14-oktober?utm_source=dlvr.it&utm_medium=twitter …","","tlkm"
"2020-10-14","Kekalutan hari ini terbayar dengan menya TLKM dan ANTM","","tlkm"
"2020-10-14","tlkm kapan 4000 bang","","tlkm"
"2020-10-14","Tunggu saatnya TLKM ara","","tlkm"
"2020-10-14","Yaudah ga mau ditanya BRIS jgn sewot sih. Kalau TLKM gmb bisa ke 3000 ga besok?","","tlkm"
"2020-10-14","kemarin BRIS sekarang ANTM, dahlah yang nggak punya dua2nya diem bae, masih setia sama TLKM , Kurang setia apa aku mah","","tlkm"
"2020-10-14","ini semacam nexcarlos dunia saham kali ya Lo Kheng Hong Direkayasa Jadi ‘Jimat Penglaris’ Saham BRIS hingga TLKM - http:// Bisnis.com https:// market.bisnis.com/read/20201014/ 192/1304722/lo-kheng-hong-direkayasa-jadi-jimat-penglaris-saham-bris-hingga-tlkm …","","tlkm"
"2020-10-14","Interview kerja di Perusahaan Om Bil (2021) Om Bil : ceritakan kelebihan kamu Saya : saya orangnya loyal dan optimis Pak Om Bil : oh bagus, bisa dijelaskan lbh jauh? Saya : saya pemegang saham TLKM Pak, yg suka saut2an di twitter Om Bil : Ok selamat bergabung.","","tlkm"
"2020-10-14","$TLKM mulai kuat supportnya","","tlkm"
"2020-10-14","Tumben nih TLKM sesi 2 menggelinjang","","tlkm"
"2020-10-14","sobat tlkm","","tlkm"
"2020-10-14","Baru sadar hari ini terbang bgt ya TLKM","","tlkm"
"2020-10-14","Eits, Tlkm ngamuk nih! Mana suaranyaaaaa, yg setia sama Tlkm?","","tlkm"
"2020-10-14","Maaf kami penganut TLKM","","tlkm"
"2020-10-14","@onnowpurbo saat masih zaman telpon flexi pernah Ada progrm klik *angka# Dan bisa d bawa k lokasi luar kota bisa telpn menerima telpn. pernah pakai saat d kota Batu Ada yang telpn Dari orang yang ta saya kenal Pertanyaanya? APA Tlkm gunakan Nomor telpn orang Batu k nomr saya","","tlkm"
"2020-10-14","Yg beli di bottom maret udah floating profit 940%. Tentu bukan aku, yg apalah pemegang TLKM ini, menangis di pojokan Cc @trickyinvestor","","tlkm"
"2020-10-14","TLKM pliss di your magic !!!! Kapan munggahmu le","","tlkm"
"2020-10-14","Yuk tlkm bisa yukkk","","tlkm"
"2020-10-14","https:// market.bisnis.com/read/20201014/ 192/1304722/lo-kheng-hong-direkayasa-jadi-jimat-penglaris-saham-bris-hingga-tlkm … jebakan betmen ala lokalis","","tlkm"
"2020-10-14","Beli TLKM di 2725 (buat invest), sekarang udah 2770","","tlkm"
"2020-10-14","Ikutan TLKM nya","","tlkm"
"2020-10-14","Udah mulai nanjak nih sepertinya tlkm, bakal cakep kalo udah nembus 2900","","tlkm"
"2020-10-14","invest INAF KAEF TLKM (nambah)","","tlkm"
"2020-10-14","Hamdallah. TLKM kapan","","tlkm"
"2020-10-14","Tlkm ga ada niatan kek bris kah?","","tlkm"
"2020-10-14","Tlkm kok ga naik naik sih","","tlkm"
"2020-10-14","$tlkm memang beda","","tlkm"
"2020-10-14","ngeliat TLKM ngerasa nggak sanggup deh...","","tlkm"
"2020-10-14","Sama tlkm aja sabar kok, apalagi sama kamu","","tlkm"
"2020-10-14","yah jelas naikin jiwa sosial lah.. tapi betul, kalo dipikir-pikir kalo misalnya hari ini beli TLKM hajar kanan di harga 2710 seharga $1099, 3 bulan kedepan udah dapet margin yg lumayan buat liburan tahun baruan wkwk","","tlkm"
"2020-10-15","Harga Turun, Saham TLKM, BBRI, dan TOWR Diborong Asing http:// brt.st/6Q12","","tlkm"
"2020-10-15","IHSG Terkoreksi 1,37%, BBRI, ANTM, BBCA, dan TLKM Paling Aktif Hari Ini http:// brt.st/6Q19","","tlkm"
"2020-10-15","semoga besok $TLKM juga bagus","","tlkm"
"2020-10-15","Iseng ngebid $ITMG, eh nyantol. Ga nyangka bakalan sedalem itu turunnya (harga pas gw ngebid masih 8200), udah gitu jatohnya gw langsung kena -50 wkwkw. Untung $TLKM nya laku. Gapapa lah, ngarep devidennya $ITMG bentar lagi","","tlkm"
"2020-10-15","Bbkp saya belum masuk dikit lagi ada support mungkin masuk disitu pak nanti Ini yg unik tlkm ya di US kuat lho","","tlkm"
"2020-10-15","Jelas dia ga pegang $TLKM https:// t.co/7Lw6EBxRko","","tlkm"
"2020-10-15","iyaa briss, masak tlkm xD","","tlkm"
"2020-10-15","ada saya juga tlkm invest","","tlkm"
"2020-10-15","turun ke 4900an saham yg di pakai tlkm, bbca or else","","tlkm"
"2020-10-15","TELKOMSEL UDAH SINYAL JELEK, TLKM MEROSOT. DAH LAHHH APAPUN DEMI NEGARA. *Nunggu diangkat PNS*","","tlkm"
"2020-10-15","Aminnnn. Yg lg nyari jodoh yg setia dan optimis. Pastikan dia pemegang saham TLKM ya","","tlkm"
"2020-10-15","Tak temenin kak, aku masih nginepin TLKM hehe","","tlkm"
"2020-10-15","Bantingan tikungan terakhir serem banget. Sisa BEST TLKM INDF. Thanks for today Pak.","","tlkm"
"2020-10-15","Siap.. Kemarin udah lepas AGRO Hari ini golden shake hand ke BRIS Thanks om Masih ada dikit TLKM","","tlkm"
"2020-10-15","TLKM multibagger no debat","","tlkm"
"2020-10-15","Halo tlkm, kamu mau tipu tipu ya","","tlkm"
"2020-10-15","Mulai merangkak dr lembah TLKM udah tembus MA20, menguji MA50. Buat yang masih megang, semoga kesabaran kita membuahkan hasil hehe.","","tlkm"
"2020-10-15","TLKM impostor wkwk","","tlkm"
"2020-10-15","CL di BRIS gak berlaku sbg amal ibadah, tp asal saudara saudara semua tau, yg amalnya paling banyak adalah ketika nyangkut/cutloss di TLKM, terberkatilah kawan kawan investor kokom","","tlkm"
"2020-10-15","Perlu belajar k long term investor $TLKM kah ini?","","tlkm"
"2020-10-15","mau cutloss tlkm sayang amat wkwkwkk","","tlkm"
"2020-10-15","Telkom (TLKM) Targetkan Penambahan 1 Juta Pelanggan Indihome per Tahun https:// market.bisnis.com/read/20201015/ 192/1305358/telkom-tlkm-targetkan-penambahan-1-juta-pelanggan-indihome-per-tahun?utm_source=dlvr.it&utm_medium=twitter …","","tlkm"
"2020-10-15","please TLKM break mental dan fokus terganggu gara2 TLKM wkwkwk","","tlkm"
"2020-10-15","Rekomendasi Trading Buy BBNI, ADRO, dan TLKM http:// brt.st/6PYG","","tlkm"
"2020-10-15","Lo Kheng Hong Direkayasa Jadi ‘Jimat Penglaris’ Saham BRIS hingga TLKM - http:// Bisnis.com https:// market.bisnis.com/read/20201014/ 192/1304722/lo-kheng-hong-direkayasa-jadi-jimat-penglaris-saham-bris-hingga-tlkm …","","tlkm"
"2020-10-15","Ngawur ngawur :( https:// m.bisnis.com/amp/read/20201 014/192/1304722/lo-kheng-hong-direkayasa-jadi-jimat-penglaris-saham-bris-hingga-tlkm …","","tlkm"
"2020-10-15","pagi"" jangan galau bang, sabar yaa masih ada yg lain, siapa tau tlkm bisa kek BRIS","","tlkm"
"2020-10-16","#TLKM - TLKM - BERUSAHA BREAK DOWNTREND MESKIPUN FOREIGN MASIH SELL-OFF - TradingView - https:// id.tradingview.com/chart/TLKM/oxD 4cFYZ/ …","","tlkm"
"2020-10-16","TLKM 2660 2540 pantauu","","tlkm"
"2020-10-16","Ada yang bilang kalau mau ngelatih mental itu dengan OSPEK. Kalau mimin sih hold TLKM . Kalau kamu apa? Yuk diisi.","","tlkm"
"2020-10-16","Saya salah tebak hari ini saya pikir ihsg ditolong tlkm yg bottom ternyata ASII maaf saya analisa TLK sangat bagus sesi US kemarin malam makan kesimpulan TLKM. Saya belum cutloss karena masih di support (bottom) lantai 2 darvas https:// corporatefinanceinstitute.com/resources/know ledge/trading-investing/darvas-box-theory/ …","","tlkm"
"2020-10-16","terbukti emang cuma tlkm impostor nya wkwkwk","","tlkm"
"2020-10-16","IHSG terkoreksi 0,03% ke 5.103 pada Jumat (16/10), asing lepas TLKM, BBCA, BBRI http:// investasi.kontan.co.id/news/ihsg-terk oreksi-003-ke-5103-pada-jumat-1610-asing-lepas-tlkm-bbca-bbri … #IHSG","","tlkm"
"2020-10-16","perhatikan TLKM ngebut balik ke harga opening awasi","","tlkm"
"2020-10-16","hahaha iya balik lagi kayak awal tweet kamu #infundamentalwetrust KECUALI TLKM! pengaruh sama kondisi yg lagi demo demoan skrg ini juga gak sih, jadi pasar udah kayak angin puyuh gak jelas bgt gerak grafik nya.","","tlkm"
"2020-10-16","taunih jadi kesel sama permata, udh minus banyak aku tp gak ku jual biarin aja deh masih kebantu bbri sih, tlkm ku udah ku lepas kemarenan capek dilatih kesabaran terus wakakakak cuan 35rb lumayan buat beli boba, gak mau beli lagi tapi","","tlkm"
"2020-10-16","Sejak WFH, seharusnya paket data semua telko meningkat dong ya? Knp saham perusahaan telko ngga ada yg terbang? Sy ga bahas stok kesayangan sy: $tlkm loh ya.","","tlkm"
"2020-10-16","stragegi IHSG jatuh bukan beli saham break (bayak gagal) beli saham bottom yang ga turun2 lagi inipun masih gagal hahahah pagi ini kena TLKM saya belum cutloss karena belum 3% tapi yg day trading kena cutloss 1%","","tlkm"
"2020-10-16","banyak sih, dikit2...hahaha tlkm, ptba, hmsp, klbf, sido, bmri, bbca, ultj","","tlkm"
"2020-10-16","$TLKM KESEL BANGET","","tlkm"
"2020-10-16","Iya wow just srsn tapi saya ga invest gorengan tlkm dan bbri kan buat invest keduanya punya low jelas di atas ma dan support line Nnti gorengan siangan kita scan on the move aja","","tlkm"
"2020-10-16","Tlkm bbri low kemarin aja","","tlkm"
"2020-10-16","Awasi TLKM BBRI cari low nya lalu reboundnya saya nambah invest","","tlkm"
"2020-10-17","Hmm makasii om bakal jatuh ni tlkm","","tlkm"
"2020-10-17","Om, TLKM gimana? Berita nya ada yg korup sama dokter juga gugat","","tlkm"
"2020-10-17","thanks jojo, masa depan TLKM ada di tanganmu","","tlkm"
"2020-10-17","monmaap kebawa emosi, dirumah jg bisanya tlkm ini, kalo di kosan sih aman pake isp lain ga ada blok2an, tlkm rangkap jd KPI apa gmn ini?","","tlkm"
"2020-10-17","$TLKM - Ascending Triangle Breakout Pullback Trade plan: on chart $IHSG $SAHAM","","tlkm"
"2020-10-17","mang mang penjaga camping area sudah mendapat bantuan new normal kit dr tlkm group. tks tlkm group @Agree_do #ayobikinnyata","","tlkm"
"2020-10-17","yang masih hold TLKM dah cocok jadi teman hidup, kurang setia apa coba","","tlkm"
"2020-10-17","Tlkm aja sih fix","","tlkm"
"2020-10-17","Tips 8 Setelah RDN mu sudah di top up, jangan lupa juga untuk membeli saham pertamamu ya. Kalau mimin sarankan beli saham-saham bluechip atau LQ45 seperti BBRI, TLKM, dan masih banyak lagi.","","tlkm"
