date,tweet,sentiment,saham
2019-08-05,BBRI/TLKM menarik sepertinya. imo 5 bulan dr sekarang kalo kondisi ihsg mirip kaya gini gabakal minus cen,,bbri
2019-08-05,Menanti BBRI di Dua Area Gap? http:// dlvr.it/R9j2v1,,bbri
2019-08-05,"Menanti BBCA saja, males km rilis laporan keuangannya lama.... https:// galerisaham.com/menanti-bbri-d i-dua-area-gap/ …",,bbri
2019-08-05,Menunggu BBRI 3xxx,,bbri
2019-08-05,"Ada yg sesektor, ada yg beda. BBRI sama BMRI, CLEO sendiri, ASII sendiri, SMRA sama ASRI properti",,bbri
2019-08-05,Menanti BBRI di Dua Area Gap? https:// galerisaham.com/menanti-bbri-d i-dua-area-gap/ …,,bbri
2019-08-05,"ASII, BBRI, BMRI, CLEO, SMRA, ASRI. Km suk?",,bbri
2019-08-05,"meroket gimanaaa wkwkwkwk, BBRI turun jg tuh",,bbri
2019-08-05,mantep gni bbri merosot jauh,,bbri
2019-08-05,"IHSG terpelanting lebih dari 2%. Saham bank-bank besar merah semua. BBCA, BMRI, BBNI, BBRI dan lainnya diskon n flash sale nih",,bbri
2019-08-05,Sadis bbca sama bbri obral euy,,bbri
2019-08-05,BBRI minta diserok,,bbri
2019-08-05,Maksudnya saham second liner. Kalo bluechip udah ada BBCA sama BBRI yg kinerja kuartal keduanya tjakep.,,bbri
2019-08-05,Duit udh abis gegara nyangkut Mau cl buat nyerok BBCA sama bbri tapi kok ga rela,,bbri
2019-08-05,$BBCA $BBRI,,bbri
2019-08-05,"BBCA BBRI yg turun banyak, saya rasa banyak yg mau jualan, tapi Sekuritas bbrapa ada yg keganggu juga",,bbri
2019-08-05,Baru mau nambah BBRI aja,,bbri
2019-08-05,Bbri lagi ada issue apa yah ?,,bbri
2019-08-05,"Top foreign net buy 02/08/19: BBCA, UNVR, TLKM, BTPS, INDF Top foreign net sell 02/08/19: BBNI, BBRI, BMRI, UNTR, SMGR. #DailyReport",,bbri
2019-08-06,"liat konstituen HIDIV20 aja. ada ADRO, ASII, BBCA, BBNI, BBRI, BBTN, BJBR, BJTM, BMRI, GGRM, HMSP, INDF, INKP, INTP, ITMG, LPPF, PTBA, TLKM, UNTR, UNVR.",,bbri
2019-08-06,BBRI pasti naik terus. Hold aja.,,bbri
2019-08-06,sp 7/8 : 1. wege bnli pnbn adhi wskt ptpp hmsp medc pwon aces. + : bdmn bbri bbca ppro elsa. S : auto imas mpmx gjtl kras,,bbri
2019-08-06,"BBRI apa BBCA ya? Hmmmm, mimin galau nih #saham #sekuritas #investasi #pasarmodal #bursaefek #bursaefekindonesia #indonesiastockexchange #yuknabungsaham",,bbri
2019-08-06,"Alhamdulillah dapet BBRI lagi min, syukur gatelat",,bbri
2019-08-06,bbri ma antam mulai naik naik lagi,,bbri
2019-08-06,300k buat uniqlo one piece stampede/ nambah 120k buat 1 lot bbri?,,bbri
2019-08-06,"Kalau yg ngincer BBRI fiskon, ini saatnya",,bbri
2019-08-06,mo beli bbri tp nunggu di 39xx aja wkwkwkw,,bbri
2019-08-06,enaaa yaaaa segeer liatnya.. BBRI kumenyesal napha ga dr dl kubelii,,bbri
2019-08-06,"Wkwk keabisan cash gw, harusnya kmrn gw jual2 aja, ambles gw hold semua padahal mau serok tlkm bbri",,bbri
2019-08-06,Engga :(( RDN nipis wkwkwk kmren baru beli BBRI,,bbri
2019-08-06,"Tadi nyicil BBNI, kemaren BBRI & TLKM",,bbri
2019-08-06,mau beli 1 lot aja bbri anjir mumpung merah,,bbri
2019-08-06,Luar biasa makin hari makin turun . Icbp aja yg trendnya malah membaki. Bbri oh bbri mengapa engkau terjun payung,,bbri
2019-08-06,Momen yang tepat untuk beli BBRI kah? *sok banget ajg,,bbri
2019-08-06,Nunggu BBRI di angka 3rban baru berani beli.,,bbri
2019-08-06,BBRI !!11!!!,,bbri
2019-08-06,"ANTM sih tadi. Sama nabung saham BBRI, serta siap2 nunggu BBCA. Elu, Om?",,bbri
2019-08-06,Ayodong bbri turun sampe <4.000,,bbri
2019-08-06,"IHSG masih memerah dan koreksi dalam lebih dari 1%, Waktunya belanja saham-saham big caps seperti AASI, BBRI, ICBP, BBCA dan lainnya. tapi TLKM dan ANTM masih melaju tuh",,bbri
2019-08-06,Siap kapten pelurunya ! Udah ada target nih. BBRI apa ?,,bbri
2019-08-06,"lg analisa yg kemaren, pagi ini mau jajan bbri sedikit",,bbri
2019-08-06,"IHSG anjlok 2,59%, saham BBRI, BBCA dan TLKM jadi penggerusnya, Senin (5/8) http:// investasi.kontan.co.id/news/ihsg-anjl ok-259-saham-bbri-bbca-dan-tlkm-jadi-penggerusnya-senin-58 … #Saham",,bbri
2019-08-07,"Saham BBRI (Bank BRI) meloncat 3,66%, cek PER dan PBV terbaru (7/8) http:// investasi.kontan.co.id/news/saham-bbr i-bank-bri-meloncat-366-cek-per-dan-pbv-terbaru-78 … #Saham",,bbri
2019-08-07,beli BBRI udah dapet 117 lot,,bbri
2019-08-07,Aku gak mau kerja di bank. Tapi aku cinta bbri,,bbri
2019-08-07,"Ini orang luar biasa sekali beli 100lot. Gw 8 bulan maen baru kmrn tembus segini BBRI nya wk Etapi tepat sih kl sekarang beli BBRI nya, lagi undervalue https:// x.com/yohaneshenz/st /yohaneshenz/status/1159053470625751040 …",,bbri
2019-08-07,Hayoo siapa nih kemarin yg nyerok BBRI pas IHSG merah,,bbri
2019-08-07,sp 8/8 : 1. bnga bnli pnbn bbri. 2. bmri kino adro isat,,bbri
2019-08-07,"gain intraday 7/8 : bnli 4%, pnbn 4%, bbri 3%, pwon 2.2%, bbca 2.2%, hmsp 1.4%, auto 1%, imas 1%",,bbri
2019-08-07,Kecepetan jual bbri,,bbri
2019-08-07,"Sedih, ketinggalan momentum nyerok BBRI",,bbri
2019-08-07,"Kalau uang yang dikeluarkan untuk beli kopi susu (misalkan 25 ribu) dibelikan saham BBRI dari awal tahun 2018, sekarang sudah punya uang 12 jutaan.",,bbri
2019-08-07,$bbri $bbni $bmri Khusus perbankan Untung semua,,bbri
2019-08-07,"Kompak naik, pagi ini pergerakan BMRI, BBRI, BBNI, BBTN, & BBCA http:// investasi.kontan.co.id/news/kompak-na ik-pagi-ini-pergerakan-bmri-bbri-bbni-dan-bbca-positif … #Saham",,bbri
2019-08-07,"IHSG rebound tinggi nih. pasti banyak yg mulai senyum setelah kemarin ngumpulin saham-saham big caps dan LQ45 semacam TLKM, BBRI, BMRI, BBCA, HMSP, PTBA, ASII, INKP, TKIM, bahkan saham MAPI, ANTM, INCO masih lanjut goyang kanan",,bbri
2019-08-07,belik tiket konser seharga 5lot bbri. ya gpp jg sih gosah dinyinyirin jg namanya prioritas orang beda2,,bbri
2019-08-07,"Saham BBRI (Bank BRI) longsor 3,98%, ini PER dan PBV terbaru (6/8) http:// investasi.kontan.co.id/news/saham-bbr i-bank-bri-longsor-398-ini-per-dan-pbv-terbaru-68 … #Saham",,bbri
2019-08-08,"Ini twit bbrp hari yg lalu.. bbca di 29.000, hari ini tembus di 30.400 hehe.. bbri pas twit ini 4100, hari ini tembus 4300.. udah bisa apa belom @cuttonsugar",,bbri
2019-08-08,"gain intraday 8/8 : isat 1.5%, bmri 1.4%, bnga 1%, bnli 1%, bbri 1%",,bbri
2019-08-08,"#InfoNews PT Bank Rakyat Indonesia Tbk (BBRI) berencana meluncurkan satelit baru pada 2023 mendatang. Tidak main-main, satelit yang akan diluncurkan berteknologi High Throughput Satellite. https:// bit.ly/2KxFOCR",,bbri
2019-08-08,Bank Rakyat Indonesia (BBRI) berencana meluncurkan satelit HTS (High Throughput Satellite) pada 2023. Rencana peluncuran satelit kedua sejalan dengan perkembangan bisnis dan kebutuhan jaringan yang meningkat. Bali… https:// instagram.com/p/B04tz3apQZW/ ?igshid=19hgrykhz349z …,,bbri
2019-08-08,"Saham bank-bank besar udah kembali ke level.hijau BMRI ke 7450, BBRI ke 4290, BBCA udah kembali di atas 30000. dan sepertinya masih terus ke Utara",,bbri
2019-08-08,IHSG Menguat +1.38%. IHSG menguat +1.38% setelah koreksi selama beberapa hari berturutturut didorong oleh sektor keuangan (+1.98%) terutama saham BBRI dan BBCA. Adapun sektor aneka industri (-0.11%) turun paling dalam.,,bbri
2019-08-09,"kalo di jakarta, gue mau hadir deh buat RUPS BBRI.",,bbri
2019-08-09,"Bluechip belum pada pulih, untung kemarin BBRI sempet lepas di 4,450-4,490.",,bbri
2019-08-09,"Saham perbankan BBRI, tercatat menghimpun nilai beli bersih sebesar Rp12,4 miliar. Hingga saat ini volume perdagangan saham BBRI mencapai 46,9 juta saham dengan frekuensi 6.462 kali transaksi dan nilai transaksinya sebesar Rp201,1 miliar. Sumber : @WartaEkonomi #MNCSekuritas",,bbri
2019-08-09,"Hi MNCers, ada 5 saham yang sedang ramai dikoleksi investor yg masuk dlm net foreign buy, yaitu PT Telekomunikasi Indonesia Tbk (TLKM), PT Indofood Sukses Makmur Tbk (INDF), Indofood CBP Sukses Makmur Tbk (ICBP), PT Wijaya Karya Tbk (WIKA), dan PT Bank Rakyat Indonesia Tbk (BBRI)",,bbri
2019-08-09,@BANKBRI_ID mesti kemn lg Sms bbri tagih iuran cc 7 juli.lsg minta ttp krn tdk pernah http:// pakai.no laporan 2495813 Diminta hub 14 hari kerja.bbrp kl jawaban tunggu sms Eh 6 agustus dpt sms...kena bunga dr tagihan iuran td.apa harus lapor OJK? Ampunn,,bbri
2019-08-09,Setelah menambah BBRI beberapa lot,,bbri
2019-08-10,@Rebaz_Barzanii ehe lerash le nagaren single hast u naxi xoi dar bbri,,bbri
2019-08-10,nananana tan real https:// x.com/M4NEUGLY/statu /M4NEUGLY/status/1159936304613928960 …,,bbri
2019-08-10,Zang miznm biay bbri mano darmongah age niaz shod taxi az onja ta sar mehran chand migire ?,,bbri
2019-08-10,"owh, iya,,, saya sih sekarang sedang mendalami tentang investasi saham, jadi kemarin saya habis beli saham BBRI 2 lot, dan TLKM 2 Lot.. sebagai swing trader pemula, maka ini langkah yang harus saya ambil.. sedikit saja dulu",,bbri
2019-08-11,"Halo Insan BRI, Mari kita bantu support BBRI perusahaan yang kita cintai untuk mendapatkan polling terbanyak pada Innovation award 2019 yang di adakan oleh IDX. Terima kasih.... https:// docs.google.com/forms/d/e/1FAI pQLSdUipYZitk04xdQK17MDH9uJ5wOfDgxNjihXOz8Z3FhR1B5_g/viewform …",,bbri
2019-08-12,Nambah dikit bisa dapat BBRI 3 lot,,bbri
2019-08-12,"Top foreign net buy 09/08/19: TLKM, ICBP, INDF, WIKA, EXCL Top foreign net sell 09/08/19: BBCA, BBRI, BBNI, SMGR, ASII. #DailyReport",,bbri
2019-08-13,d group wl nya bluechip semua bbri bmri tlkm jadi males,,bbri
2019-08-14,"Berita Hari Ini : Trump Tunda Tarif Barang China, BBRI Raup Laba Rp16,16 Triliun http:// dlvr.it/RBBbNt",,bbri
2019-08-14,"#EmitenNews Bank Rakyat Indonesia (BRI) Persero Tbk (BBRI): Marjin Bunga Bersih (NIM) hingga 62 basis poin menjadi 7,02% pada semester I 2019 krn dampak dari kenaikan suku bunga acuan BI selama 2018 sebesar 1,75%",,bbri
2019-08-14,"Lapkeu Mengkilap, BBRI Jadi Motor Utama Penguatan IHSG http:// detik.id/6B8hQr",,bbri
2019-08-14,Bank Rakyat Indonesia (BBRI) akan terbitkan obligasi senilai Rp 5 triliun Oktober ini http:// keuangan.kontan.co.id/news/bank-raky at-indonesia-bbri-akan-terbitkan-obligasi-senilai-rp-5-triliun-oktober-ini … #bank,,bbri
2019-08-14,"Utang Duniatex ke Bank Rakyat Indonesia (BBRI) mencapai Rp 1,8 triliun http:// keuangan.kontan.co.id/news/utang-dun iatex-ke-bank-rakyat-indonesia-bbri-mencapai-rp-18-triliun … #GagalBayarDuniatex",,bbri
2019-08-14,wayahe koleksi BBRI,,bbri
2019-08-14,"Laba Semester I Tembus Rp 16,6 T, Saham BBRI Terus Melaju http:// detik.id/61qii5",,bbri
2019-08-14,"#EmitenNews #Lapkeu Bank Rakyat Indonesia Tbk (BBRI) alami pertumbuhan laba bersih sebesar 8,5% hingga periode 30 Juni 2019 mjd Rp 16,16T",,bbri
2019-08-14,"IQPlus, (14/08) - Bank Rakyat Indonesia Tbk (BBRI) alami pertumbuhan laba yang dapat diatribusikan ke pemilik entitas induk sebesar 8,5% hingga periode 30 Juni 2019 menjadi Rp16,16 triliun atau Rp132,21 per saham http:// iqplus.info/news/stock_new s/bbri-laba-bank-bri-tumbuh-8-5--hingga-juni-2019,25074828.html …",,bbri
2019-08-14,"Laba BBRI naik 8 % menjadi Rp 16,1 triliun di semester 1/2019: Laporan Keuangan",,bbri
2019-08-15,Chart BBRI NeoWave - Tunggu Triangle Terbentuk !!! - #BBRI http:// id.tradingview.com/chart/BBRI/tV3 7j4tV/ …,,bbri
2019-08-15,#BBRI - BBRI NeoWave - Tunggu Triangle Terbentuk !!! - TradingView - https:// id.tradingview.com/chart/BBRI/tV3 7j4tV/ …,,bbri
2019-08-15,BBRI: Sabet Segudang Penghargaan Berkat Strategi Digitalisasi Perbankan - Berita #Saham https:// seputarforex.com/bbri-sabet-seg udang-penghargaan-berkat-strategi-digitalisasi-perbankan-289677-16 …,,bbri
2019-08-15,"Utang Duniatex ke Bank Rakyat Indonesia (BBRI) mencapai Rp 1,8 triliun – Kontan https:// masasih.id/berita-terkini /utang-duniatex-ke-bank-rakyat-indonesia-bbri-mencapai-rp-18-triliun-kontan/ …",,bbri
2019-08-15,Bbri tancap tuh,,bbri
2019-08-15,"BBRI BBRI mencetak laba bersih sebesar Rp 16,16 triliun, meningkat 8,19% yoy. Pertumbuhan tersebut ditopang oleh pendapatan berbasis komisi yang meningkat 17,86% yoy menjadi Rp 12,11 triliun…(cont.) *Disclaimer ON",,bbri
2019-08-15,#EmitenNews Bank Rakyat Indonesia Tbk (BBRI) berencana luncurkan satelit baru pada 2023 utk memutakhirkan layanan digital & meningkatkan upaya memitigasi risiko hambatan jaringan,,bbri
2019-08-15,"Saham BBRI (Bank BRI) naik 1,17%, PER dan PBV menarik diamati (14/8) http:// investasi.kontan.co.id/news/saham-bbr i-bank-bri-naik-117-per-dan-pbv-menarik-diamati-148 … #Saham",,bbri
2019-08-16,$BBRI mulai naik tapi sedikit,,bbri
2019-08-16,Wkwk sadiz tram no 1 bbri no 45,,bbri
2019-08-16,"Saham BBRI (Bank BRI) balik turun 1,85%, cermati PER dan PBV (15/8) http:// investasi.kontan.co.id/news/saham-bbr i-bank-bri-balik-turun-185-cermati-per-dan-pbv-158 … #Saham",,bbri
2019-08-17,"Saham bbri, tlkm sama myor",,bbri
2019-08-18,"Saham BMRI, BBRI, BBNI dan BBCA kompak turun, BBTN melejit sendirian (16/8) http:// investasi.kontan.co.id/news/saham-bmr i-bbri-bbni-dan-bbca-kompak-turun-bbtn-melejit-sendirian-168 … #Saham",,bbri
2019-08-18,"Saham BMRI, BBRI, BBNI dan BBCA kompak turun, BBTN melejit sendirian (16/8) http:// investasi.kontan.co.id/news/saham-bmr i-bbri-bbni-dan-bbca-kompak-turun-bbtn-melejit-sendirian-168 …",,bbri
2019-08-19,Plis bbri turun pliss,,bbri
2019-08-19,"Hello Monday 19 Agustus 2019 BBRI Spec Buy dengan support di 4210, cutloss jika break di bawah 4140. Jika tidak break di bawah 4210 potensi naik ke 4250-4330 short term.",,bbri
2019-08-19,"Saham BBRI (Bank BRI) turun 0,94%, ini PER dan PBV terbaru (16/8) http:// investasi.kontan.co.id/news/saham-bbr i-bank-bri-turun-094-ini-per-dan-pbv-terbaru-168 … #Saham",,bbri
2019-08-19,"Saham BBRI (Bank BRI) turun 0,94%, ini PER dan PBV terbaru (16/8) http:// investasi.kontan.co.id/news/saham-bbr i-bank-bri-turun-094-ini-per-dan-pbv-terbaru-168 …",,bbri
2019-08-20,Wiihhh...,,bbri
2019-08-20,Gilaaa bbri 4100 gue malah dipelosok yg gak ada sinyal tadi monangesssss,,bbri
2019-08-20,Uring2an garagara harga BBRI lagi turun2nya tp uang sudah mulai nipis,,bbri
2019-08-20,BBRI ni asique ya kalo abis longsor reboundnya cepet,,bbri
2019-08-20,"BBRI koreksi gan, satu candle lagi merah, beli aja geng @satyamhndra @antipickles",,bbri
2019-08-20,"Wah, Lebih dari 35% Saham Bank BRI (BBRI) Dikuasai Investor Asing – Kontan https:// masasih.id/bisnis/wah-leb ih-dari-35-saham-bank-bri-bbri-dikuasai-investor-asing-kontan/ …",,bbri
2019-08-20,"Properti : PTPP, WIKA, WSKT. Finance : BBRI, BBCA",,bbri
2019-08-20,"Wah, Lebih dari 35% Saham Bank BRI (BBRI) Dikuasai Investor Asing https:// insight.kontan.co.id/news/wah-lebih -dari-35-saham-bbri-dikuasai-investor-asing …",,bbri
2019-08-20,#EmitenNews Bank Rakyat Indonesia Tbk (BBRI) tambah kuota rumah subsidi dgn skema Fasilitas Likuiditas Pembiayaan Perumahan (FLPP) sebanyak 394 unit rumah,,bbri
2019-08-20,Ayo sedikit2 rebut dan simpen saham bbri biar dikuasai investor lokal,,bbri
2019-08-20,pantesan isu resesi bikin bbri jatuh..,,bbri
2019-08-20,#InfoNews PT Bank Rakyat Indonesia Tbk (BBRI) mendapatkan kuota tambahan untuk menyalurkan Kredit Pemilikan Rumah (KPR) subsidi melalui skema Fasilitas Likuiditas Pembiayaan Perumahan. https:// bit.ly/2ZeMDPh,,bbri
2019-08-20,"Wah, Lebih dari 35% Saham BBRI Dikuasai Investor Asing http:// insight.kontan.co.id/news/wah-lebih -dari-35-saham-bbri-dikuasai-investor-asing … #KepemilikanSaham",,bbri
2019-08-20,"Saham BBRI tertekan di zona merah pagi ini, Selasa (20/8) http:// investasi.kontan.co.id/news/saham-bbr i-tertekan-di-zona-merah-pagi-ini-selasa-208 … #BursaEfek/BursaSaham",,bbri
2019-08-20,"Saham BBRI tertekan di zona merah pagi ini, Selasa (20/8) http:// investasi.kontan.co.id/news/saham-bbr i-tertekan-di-zona-merah-pagi-ini-selasa-208 …",,bbri
2019-08-20,"Top foreign net buy 19/08/19: TLKM, INDF, GGRM, PTPP, UNVR. Top foreign net sell 19/08/19: BBRI, ASII, SMGR, BBNI, ANTM. #DailyReport",,bbri
2019-08-20,"Duh, investor asing makin masif melego saham BBRI http:// investasi.kontan.co.id/news/duh-inves tor-asing-makin-masif-melego-saham-bbri …",,bbri
2019-08-21,"Ternyata, Kamu haru tau Gaess, Lebih dari 35% Saham Bank BRI (BBRI) Dikuasai Investor Asing http:// dlvr.it/RBdlY1",,bbri
2019-08-21,"Suhu, @bonatansm beri saya wejangan. Beli INDF atau BBRI? Nuhun suhu.",,bbri
2019-08-21,Bbri itu bank bri,,bbri
2019-08-21,Bbri apa yah kak? Boleh tau kak?,,bbri
2019-08-21,"Bilangin ke tantenya, kalo main saham itu milih yg bluechip aja jgn saham gorengan. Saham bluechip seperti BBCA, BBRI, dan UNVR , kalo jatuh ga jatuh bgt ketimbang saham gorengan",,bbri
2019-08-21,"Nabung saham yg bluechip aja seperti BBCA, BBRI dan UNVR buat jangka panjang lebih tepat drpd saham gorengan",,bbri
2019-08-21,BBRI plis besok turun lagi yaa Ketinggalan hari ini Sampe 3700 kalau perlu,,bbri
2019-08-21,Nabung BBRI lur,,bbri
2019-08-21,Gas wae bbri dibawah 4000,,bbri
2019-08-21,Lebih dari 35% Saham Bank BRI (BBRI) Dikuasai Investor Asing http:// dlvr.it/RBbfnZ,,bbri
2019-08-21,tunggu bbri terjun aja sof. kebanyakan yg punya asing soalnya dan isu resesi ini kayanya bikin asing narik uangnya dari indo,,bbri
2019-08-21,"Nyerok BBRI eh malah makin turun, serok lagi lah",,bbri
2019-08-21,"""ntar kalo dah lulus sambil nunggu kerja atau lanjut kamu kursus rias sana sama kursus tata kuade pengantin."" mom said. mom, mending duitnya buat beli BBRI satu lot dah lumayan:(",,bbri
2019-08-21,Selamat pagi teman teman . pagi ini IHSG cendrung terkoreksi ( Turun ) kita tetep sprti rencana kemarin kumpulin perlahan BBCA dan BBRI,,bbri
2019-08-21,"ISAT, BBRI & BBCA lagi merah, waktunya mengeruk. Mending ngeruk yg mana?",,bbri
2019-08-22,"Harganya lagi diskon banyak sih ini. Beli sebanyak-banyaknya kalau saya mah.. Fundamentalnya kan bagus, pasti beberapa bulan ke depan naik lagi kayak bulan Mei-Juli lalu. Waktu yang pas untuk menerapkan strategi compound effect. https:// m.kontan.co.id/news/harga-sah am-bbri-bank-bri-naik-049-cek-nilai-per-dan-pbv-nya-228 …",,bbri
2019-08-22,"Harga saham BBRI (Bank BRI) naik 0,49%, cek nilai PER dan PBV-nya (22/8) http:// investasi.kontan.co.id/news/harga-sah am-bbri-bank-bri-naik-049-cek-nilai-per-dan-pbv-nya-228 … #Saham",,bbri
2019-08-22,Saham BBRI sempat menggeliat saat BI umumkan pangkas suku bunga http:// investasi.kontan.co.id/news/saham-bbr i-sempat-menggeliat-saat-bi-umumkan-pangkas-suku-bunga … #Saham,,bbri
2019-08-22,"Jual saham Bank BRI (BBRI), investor asing mulai melirik saham Bank Mandiri (BMRI) http:// investasi.kontan.co.id/news/jual-saha m-bank-bri-bbri-investor-asing-mulai-melirik-saham-bank-mandiri-bmri … #BursaEfek/BursaSaham",,bbri
2019-08-22,"Mengawali perdagangan Kamis (22/8), IHSG dibuka menguat 11,351 poin (0,18 persen) ke 6.264,318. https:// kumparan.com/@kumparanbisni s/ihsg-hijau-intip-pergerakan-saham-adhi-bbca-bbri-bird-hmsp-medc-1riJCEg5JrR?utm_medium=post&utm_source=Twitter&utm_campaign=int …",,bbri
2019-08-22,"Top foreign net buy 21/08/19: TLKM, GGRM, EXCL, INDF, WIKA. Top foreign net sell 21/08/19: BBCA, BBRI, BBNI, ASII, UNTR. #DailyReport",,bbri
2019-08-22,"Ingin Tambah Investasi? Ini Rekomendasi Saham Kamis 22 Agustus 2019 Binaartha Sekuritas: HMSP, MEDC, BBCA, BBRI, ADHI (Beli) Kamis, 22 Agustus 2019 Kanal Ekonomi https:// suaratani.com/news/ekonomi/i ngin-tambah-investasi-ini-rekomendasi-saham-kamis-22-agustus-2019 …",,bbri
2019-08-23,Kebetulan banget bbri lagi murah,,bbri
2019-08-24,"Sultan tenan kadone puluan lot BBRI & TLKM . Ono sing nabung saham juga lurrr? Ngopeni saham opo koe? . Tidak seperti kado pada umumnya, seorang gadis di Solo Shania Luri Caterinna, mendapatkan kado saham di Hari… https:// instagram.com/p/B1kN5FKBJdT/ ?igshid=zhotz2fna0w7 …",,bbri
2019-08-24,"Gw punya rata2 saham BUMN selain saham group karya dn 3 bank Bumn gw miliki kok, BBRI, BMRI,BBNI..nggk ada usil tu tetangga gw...ape lo.",,bbri
2019-08-24,"BBRI udah sih, memang dasarnya tertarik sama BJTM cuma masih maju mundur",,bbri
2019-08-24,"BBCA, BBRI, TLKM, HMSP, BMRI, - , GGRM",,bbri
2019-08-25,Neng udah punya rekening dana nasabah di perusahaan sekuritas biar bisa beli BUMN ....ada GIAA KRAS BBRI BMRI BRIS WEGE WSBP WIKA WTON BBTN TLKM Wooooooyyyyyyyyyy #yuknabungsaham,,bbri
2019-08-25,BBRI nunggu harga paling rendah.,,bbri
2019-08-25,Ulasan Saham BBRI dan UNVR - https:// mailchi.mp/galerisaham/ul asan-saham-bbri-dan-unvr …,,bbri
2019-08-25,"Credit to from @IdxSolo (get_regrann) - #Repost @soloinfo_id • • • • • Sultan tenan kadone puluan lot BBRI & TLKM . Ono sing nabung saham juga lurrr? Ngopeni saham opo koe? . Tidak seperti kado pada umumnya,… https:// instagram.com/p/B1kzOLvJfDC/ ?igshid=om01xndu9ml7 …",,bbri
2019-08-25,BBRI Menuju Gap Kedua? Technical Correction atau Bearish? http:// dlvr.it/RBqqkq,,bbri
2019-08-25,BBRI Menuju Gap Kedua? Technical Correction atau Bearish? https:// galerisaham.com/bbri-menuju-ga p-kedua-technical-correction-atau-bearish/ …,,bbri
2019-08-26,"IHSG minus 0,66%, saham BMRI, BBRI, BBNI, BBTN, dan BBCA kompak merah (26/8) http:// insight.kontan.co.id/news/ihsg-minu s-066-saham-bmri-bbri-bbni-bbtn-dan-bbca-kompak-merah-268 … #Saham",,bbri
2019-08-26,harusnya sikat BBRI kemarin,,bbri
2019-08-26,"Gw harus cc ke investor BBRI nih, bos @BroNurfil https:// t.co/aHR1aKvskq",,bbri
2019-08-26,sp 27/8 : 1. pnbn unvr simp lsip adro cpin jpfa aces akra. 2. bnga bnli aali mncn. 3. wege. + : wskt ptpp apln. S : bbri intp pwon,,bbri
2019-08-26,"Hadapi gempuran industri fintech, PT Bank Rakyat Indonesia (Persero) Tbk (BBRI) bersiap akusisi pemain fintech lending di Indonesia. http:// dlvr.it/RBv8FF",,bbri
2019-08-26,"PT Bank Rakyat Indonesia (Persero) Tbk (BRI) berniat memperkuat jangkauan dan layanan di segmen usaha mikro, kecil dan menengah (UMKM). Tak tanggung-tanggung, bank berkode saham BBRI ini berniat meluncurkan satelit baru pada 2023. simak selanjutnya di: http:// bit.ly/2PbF0Jn",,bbri
2019-08-26,Aku nanti souvenirnya saham BBRI ato UNVR 5 lot. AAMIIN YA ALLAH,,bbri
2019-08-26,mantapjiwa 25jt aman lah ye bbri,,bbri
2019-08-26,Bbri la,,bbri
2019-08-26,wkwk rekomen adro apa bbri ek,,bbri
2019-08-26,"MNC Sekuritas: IHSG Lanjut Menguat, BoW BBRI, JPFA, GJTL http:// bit.ly/2ZiquUT",,bbri
2019-08-26,"Pagi ini (26/8), saham Bank BRI (BBRI) diburu asing meski dibuka di zona merah http:// investasi.kontan.co.id/news/pagi-ini- 268-saham-bank-bri-bbri-diburu-asing-meski-dibuka-di-zona-merah … #BursaEfek/BursaSaham",,bbri
2019-08-27,Dividennya bagaimana kalo BBRI?,,bbri
2019-08-27,Bbri avg 4400an malah turun trus nihhh hiks,,bbri
2019-08-27,sp 28/8 : bbri ppro doid scma silo aces,,bbri
2019-08-27,"gain intraday 27/8 : apln 6.4%, cpin 4%, intp 3.8%, unvr 3.3%, ptpp 2.4%, bbri 2.4%, adro 1.8%, wskt 1.4%, pnbn 1.3%, jpfa 1.2%",,bbri
2019-08-27,"Kebanyakan mikir, gagal cuan BBRI ISAT",,bbri
2019-08-27,"Trading Ideas: BELI! BBRI KEMBALI KE TREND BULLISH DENGAN TARGET RP5,000 http:// dlvr.it/RByMnc FREE trade-of-week via → http:// freetrade.pw",,bbri
2019-08-27,Typo bbri 1 lot tiap bulan maksudnya,,bbri
2019-08-27,"Mega Capital Sekuritas: Spekulasi Beli BBRI, ERAA, BNLI https:// market.bisnis.com/read/20190827/ 189/1141373/mega-capital-sekuritas-spekulasi-beli-bbri-eraa-bnli?utm_source=dlvr.it&utm_medium=twitter …",,bbri
2019-08-27,"Mega Capital Sekuritas: Spekulasi Beli BBRI, ERAA, BNLI http:// bit.ly/2Zmozi8",,bbri
2019-08-27,"@bankmandiri dear BMRI, kpn app Mandiri Mobile bisa login menggunakan fingerprint? Seperti app mobile BBRI dan BNGA? Makasih",,bbri
2019-08-27,Hmmm.....apakah ini akan meningkatkan laba BBRI beserta harga sahamnya? https:// t.co/t9aSUDvqSE,,bbri
2019-08-28,"Dosen MK pamer saham dia ngmng "" saya beli lot BBRI , tadi dia berada di 4,220 atau berapa kalian ada yang tau ga satu lot 4,220 ?"" Saya mahasiswa bodo berbicara 485rb bu , "" kok kamu tau? "" , aku juga beli 2 lot bu. dan saya merasa pintar di di depan mahasiswa ip 3 koma haha",,bbri
2019-08-28,Mau jg donk.. 5 slot BBCA dan 10 slot BBRI cukuplah,,bbri
2019-08-28,ayodong BBRI jgn turun lagi plis,,bbri
