date,tweet,sentiment,saham
"2020-12-02","mau beli unvr sama icbp anjer lah https:// x.com/containsrl/sta /containsrl/status/1333600978625433600 …","Positif","icbp"
"2020-12-02","Menu sesuk : BSDE, ASRI, INAF, PGAS, ICBP, SRIL, PNLF, DMAS","Netral","icbp"
"2020-12-02","ICBP ku masih merah koh, kurang makan indomie nih kayanya","Negatif","icbp"
"2020-12-02","saya malah beli ICBP pak.. hehe","Positif","icbp"
"2020-12-02","Mustinya ada sentimen corona lagi krn didaerah2 kasus meningkat.. sy masih ada barang di icbp","Positif","icbp"
"2020-12-02","Pinehill Corpora masih terafiliasi dengan ICBP karena merupakan konsorsium di mana Anthoni Salim memiliki penyertaan secara tidak langsung sekitar sebesar 49% saham Pinehill Corpora. Sumber: @cnbcindonesia #MNCSekuritas #SayaNabungSaham #OnlineTrading #Saham #Emiten #ICBP","Netral","icbp"
"2020-12-02","Seperti diketahui, pada akhir Agustus 2020, ICBP telah menyelesaikan transaksi akuisisi seluruh saham yang diterbitkan Pinehill Company Limited senilai US$ 2,99 miliar atau setara Rp41,56 triliun dengan asumsi kurs Rp13.901 per dolar AS. #MNCSekuritas","Netral","icbp"
"2020-12-02","Mengacu laporan keuangan yang dipublikasikan perusahaan, selama sembilan bulan pertama tahun ini, ICBP membukukan pertumbuhan penjualan neto konsolidasi sebesar 3% menjadi Rp33,90 triliun dari Rp32,79 triliun pada periode yang sama tahun lalu. #MNCSekuritas","Positif","icbp"
"2020-12-02","E. BARANG KONSUMSI $CAMP $CEKA $FOOD $GOOD $ICBP $INAF $INDF $KAEF $KLBF $MRAT $MYOR $PEHA $ROTI $SIDO $SOHO $STTP $ULTJ $UNVR $WOOD","Netral","icbp"
"2020-12-03","harus sabar ini mah sama icbp, selama masih diatas MA20 weekly uwe masih tahan ...","Negatif","icbp"
"2020-12-03","Emiten Indomie $ICBP ini baru saja menyelesaikan akuisisi yang terbilang jumbo. Setelah prosesnya selesai, bagaimana prospek emiten ini di masa depan?","Netral","icbp"
"2020-12-03","abi bade suntangan atuh nyuaks kanu gaduh ICBP mah","Netral","icbp"
"2020-12-03","ICBP kudu sabar, Asing jualan terus. Tapi ada broker yg akum gede","Negatif","icbp"
"2020-12-03","Grup A, saham yang aku ingin beli dari awal niat mau investasi itu saham ICBP. Karena aku suka banget makan indomie,dari zaman SD sampe skrg SMA wkwk, jadi kepikiran juga buat jadi pemiliknya walaupun cuma 0,000 sekian % hihii.","Positif","icbp"
"2020-12-03","Ini pasti $ICBP sma $INDF laba pas musim hujanya meningkat","Positif","icbp"
"2020-12-03","Grup A. INDF&ICBP min karena sebagai calon investor nyubi saya kudu pilih bluechip terus saya lihat udah 5 tahun terakhir ini secara fundamental bagus & insyaaAllah kokoh walau dihantam pandemi. Ikut kuis @pm_syariah yuk @nibroshassani uni @indocalita @gusfaniie","Positif","icbp"
"2020-12-03","Grup A. Pertama kali beli saham ICBP pada tahun 2014. Soalnya saat itu saya suka makan Indomie. Selain itu fundamental perusahaannya bagus. Bahkan juga termasuk dalam kategori saham syariah. Yuk, ikutan juga! @balqis57 @DiCapriadi @thebestofwin","Positif","icbp"
"2020-12-03","Wakakak Yg konsumer beli icbp ato sido aja pak, paling bagus fundamentalnyaa Cuma yg cuan skrg nih yg konstruksi wika,waskita ato adhi","Positif","icbp"
"2020-12-04","$ICBP saat ini Rp.9975-10000 ada pada harga terbaik juga waktu terbaik nya Perhatikan 200DMA & lihat ICBP price nya ada dimana & udah brp lama dia disitu priceless clue guys! Gunakan kesempatan yg sangat baik ini namun tetap disiplin dgn risk management & stoploss nya.","Positif","icbp"
"2020-12-04","Wong sugih kok okeh bgt yo rek, lagi weruh mbak mbak mulus banget nggowone bmw putih ya allah meriii Pengen ndue pabrik indomie Bukan ICBP Pabrik indomienya","Positif","icbp"
"2020-12-04","Grup A. ICBP, baruu aja nyoba msk invest saham bbrp hari lalu, nyubi, kata temen, klo nyubi beli yg lo kenal. Maklum penyuka ind*mie ini buktinya trlampir kmrn bli 1 tas bekal anak kos, haha. Yuk folow saham syariah, invest amanah nih @akhdian @sattoraji @TauhidPatria","Positif","icbp"
"2020-12-04","Consumer anjlok smua ini y pak, icbp indf hold lumayan nih","Negatif","icbp"
"2020-12-04","Icbp lama naiknya. Saya sdh buy dr 9675","Negatif","icbp"
"2020-12-04","Iya nih bener icbp lumayan nih","Positif","icbp"
"2020-12-04","@TradingDiary2 icbp aman u/ masuk ga pak?","Positif","icbp"
"2020-12-04","Grup A pastinya @pm_syariah . Saham syariah yang akan dibeli yaitu ICBP krn sahamny likuid, punya fundamental yg bagus plus rutin bagi2 deviden. Yuk mulai nabung saham @rebeca_dianaa @dsuparman @syarief_usman","Positif","icbp"
"2020-12-04","Icbp wae sun komo dipasiham bbca","Positif","icbp"
"2020-12-05","Distribusi ICBP nya..","Negatif","icbp"
"2020-12-05","INCO po ICBP mbah?","Netral","icbp"
"2020-12-06","watchlist utk sepekan kedepan (uji support): unvr, indf, icbp, eraa, cpin, klbf, btps. yes or no, om @TradingDiary2","Positif","icbp"
"2020-12-06","GIAA,ULTJ,ICBP,GOOD,GGRM","Netral","icbp"
"2020-12-06","Itmg klo gak ICBP","Netral","icbp"
"2020-12-06","Bakit yun PAMBANSANG EPAL hindi kasama? Oh right, si BONG GO nga pala yun.","Netral","icbp"
"2020-12-07","INDF? ICBP? INDF? ICBP? Hmmmm dua-duanya aja deh, kalau Cuan Troopers?","Positif","icbp"
"2020-12-07","Icbp masih sideways, cenderung downtrend","Negatif","icbp"
"2020-12-07","List 17 M di otakku saat ini: - Naik haji sekeluarga - Sedekah dibeberapa panti asuhan dan tetangga sekitar yang membutuhkan - Investasi saham BBRI, BBCA, BBNI, ANTM, UNVR, ICBP, ASII, TLKM Kalau bapak yang terhormat mikirin apa yaa?","Positif","icbp"
"2020-12-08","asing net sell hari ini yg masive dibuang ICBP","Negatif","icbp"
"2020-12-08","$ICBP - Major Sideways Harap sabar menunggu, polanya saya lihat kurang menarik jika masuk sekarang","Negatif","icbp"
"2020-12-08","$ICBP harapan terakhir cuman trendlinenya aja, sama ada support terdekat yang masih kuat. Kalo itu jebol semua ? Yaudah kalo jebol semua masuk aja $ICBP loh secara WKWKW","Positif","icbp"
"2020-12-08","IHSG menguat 0,23% ke 5.944 pada Selasa (8/12), asing lepas saham ICBP, ASII, INDF http:// investasi.kontan.co.id/news/ihsg-meng uat-023-ke-5944-pada-selasa-812-asing-lepas-saham-icbp-asii-indf … #IHSG","Negatif","icbp"
"2020-12-08","TP hmsp dan bbri lalu beli icbp adalah jalan ninjaku","Positif","icbp"
"2020-12-08","mika masih ranging ICBP hati2 udah ga ada MA dibawahnya dan asing pada kabur gitu","Negatif","icbp"
"2020-12-08","Arahan untuk MIKA, ICBP gmn pak","Netral","icbp"
"2020-12-08","Icbp lagi diskon","Positif","icbp"
"2020-12-08","Saya Msh nyimpen icbp, udah merah wkwk","Negatif","icbp"
"2020-12-08","demi porto ijo gue makan produk icbp 3hari sekali","Positif","icbp"
"2020-12-08","Iya nih 2x CL ICBP Emang ga jodoh kayanya.. untung ada si bebek terbang ya om $DUCK","Negatif","icbp"
"2020-12-08","ICBP, BBNI, BBRI?","Netral","icbp"
"2020-12-08","Indomie bukannya dibawah icbp yaa?","Netral","icbp"
"2020-12-09","Simak rekomendasi saham TBIG, KAEF dan ICBP untuk perdagangan besok Kamis (10/12) http:// investasi.kontan.co.id/news/simak-rek omendasi-saham-tbig-kaef-dan-icbp-untuk-perdagangan-besok-kamis-1012 … #RekomendasiSaham","Positif","icbp"
"2020-12-09","Gegara bansos isi harusnya indomie dituker mie sakura pantesan icbp ga naik-naik hmm wkwk","Negatif","icbp"
"2020-12-09","all i want for Christmas is i don't want anything, tapi kalau mau ngasih ASII, SIDO, TLKM, UNVR, PTBA, ANTM, ADRO, WIKA, WSKT, ICBP, INDF, masing-masing 1 lot juga gak papa, bisa banget kirim saldonya ke jenius $acipa ntar aku beli sendiri soalnya anaknya mandiri banget","Positif","icbp"
"2020-12-09","ICBP kenapa merah terus karena bansos Indomie diganti Sarimi Isi Dua atau Mie Sakura...","Negatif","icbp"
"2020-12-09","Itu mereka² duitnya segimana ya Kalo pas dibagiin deviden, presentase kepemilikan mereka kan gede. Bisa berapa itu Iya boy tenang icbp yang pegang indf Kayak asii pegang untr, wskt pegang wsbp","Netral","icbp"
"2020-12-09","Menaikan harga INDF dan ICBP.","Positif","icbp"
"2020-12-09","Salah pompom, bang. Aturan lu kirim gambar $ICBP","Positif","icbp"
"2020-12-10","Buy ASRI (TP 270), PWON (TP 565), BMRI (TP 7.000), TPIA (TP 10.275), dan ICBP (TP 10.250) http:// brt.st/6Ukm","Positif","icbp"
"2020-12-10","Investor Bisa Beli Selektif INDF, ICBP, PWON, CTRA, ASII, dan TLKM http:// brt.st/6Ukn","Positif","icbp"
"2020-12-10","Si repot ambil consumer ICBP aja yang santuy apa adanya bapak akun Growth ini, kepikiran kemarin kenapa jual TLKM ya bapak, anehnya kenapa setiap akun saya ambil coal ya bapak terlalu fanatik gak baik, belum pernah kolesi konstruksi lagi","Positif","icbp"
"2020-12-10","saham icbp 2% aja deh, atau bitcoin sebiji jg gapapa","Positif","icbp"
"2020-12-10","Untung udah ku jual 75% sisain 25% aja siapa tau masih naik hehehe.. pak untuk saham spt indf, icbp klo menjelang natal dan tahun baru biasanya naik apa turun pak?","Netral","icbp"
"2020-12-11","BBCA, HMSP, ICBP, TLKM, kalau BBCA kemahalan BBRI aja. UNVR kurang rekomen karena abis stock split sahamnya turun terus. Sama kayak HMSP abis stock split turun terus bebrapa tahun. Belum lagi PER dan BVPSnya menurutku mahal.","Positif","icbp"
"2020-12-11","Haha kan beda entity delv. ICBP dan INDF juga suka beda","Netral","icbp"
"2020-12-11","Ayo icbp meledak laaaa","Positif","icbp"
"2020-12-11","Sy jg pikirnya windress nya consumer bakal lbh cerah, eh ternyt malah nukik smua pdhl hold icbp indf unvr sm duopaper lumayan byk, untung tkim inkp melesat jd tetep hepi pak","Negatif","icbp"
"2020-12-12","UNVR.. Masih Distribusi.. Sama dengan ICBP dan INDF","Negatif","icbp"
"2020-12-12","Siiiip. Cash is the king. Kalo nyicil UNVR dan ICBP bagus, masih murah.","Positif","icbp"
"2020-12-12","Invest ku tak tarik kabeh abis kenak pandemi krn ga pny gaji, mas. Kwkwkw. Masih memantau dari kejauhan ini yg menjanjikan yg mana. Yg jelas UNVR sm ICBP","Positif","icbp"
"2020-12-12","Minta surat dari sekuritas, trus datang pas hari Hnya, minta tanggal nya juga dari orang sekuritas, lumayan loh, dapat makan siang gratis dan souvenir, mungkin produknya ICBP. Waktu dulu pernah ikut RUPSnya UNVR, pulang bawa molto dkk. wkwk","Positif","icbp"
"2020-12-12","Aplikasinya aku pake ipot kak, soalnya gaada setoran minimum, dan regisnya gampang full online. Kalo sahamnya, aku pernah beli ICBP, BBRI, BTPS. Worth sih, soalnya aku belinya waktu harga saham jatuh bgt karena corona, terus aku jualin pas pasar saham udah membaik.","Positif","icbp"
"2020-12-12","Saya percaya pada icbp","Positif","icbp"
"2020-12-13","kurang pas, harusnya #ICBP","Netral","icbp"
"2020-12-13","ATTENTION: Penting Update Consumer Goods dan IHSG Saya baru release artikel mengenai akan kemana Consumer Goods dan IHSG di Discord. Karena ada lebih dari 4000 kata, maka sebaiknya masuk ke Discord saya aja ya. Link ada di pinned post saya. $IHSG $HMSP $GGRM $ICBP $UNVR","Netral","icbp"
"2020-12-13","Penyemangat bagi yang nyangkut di KAEF, IRRA, KBAG, FREN, HMSP, GGRM, ICBP, INDF, UNVR, Di atas langit masih ada langit.. 50 Juta Dollar itu bisa beli apa yah? wkwk","Negatif","icbp"
"2020-12-13","BBRI, UNVR, BBCA, BRIS, ANTM, INDF, ICBP.. mana nih yang musti dibeli di hari senin ini, menarik dinanti jam 9:00","Positif","icbp"
"2020-12-13","mnding beli saham icbp","Positif","icbp"
"2020-12-13","Hmm mungkin klo icbp masih bisa naik ya.. 2 mingguan ini, nanti lihat kaef klo bisa naik minggu ini, krn ada sentimen bpom, akan keluar dulu cuan dikit atau loss dikit, kita puter ke yg lain dulu hahahaha icbp ditunggu profit, kaef dilossin dikit .. imbang","Positif","icbp"
"2020-12-13","iya, ni ada stock ASII, ANTM, sama ICBP","Netral","icbp"
"2020-12-13","Inflasi, jumlah penduduk sama pdrb daerah ya Allah aku lo pernah hapal pdrb Gorontalo gegara praktikum salah terus pernah juga hapal pedapatan sama hutangnya icbp yang buanyak itu, pernah dibantu shopee juga dalam Praktikum","Netral","icbp"
"2020-12-13","Biasanya perusahaan"" yg disebut bluechip sudah di kelompokan oleh BEI ke dalam kelompok saham LQ 45. Seperti perusahaan kode emiten BBRI ( BANK BRI ) ,BBCA ( BANK BCA ), UNVR ( Unilever ), ICBP ( PT Indofood ) , ASII ( PT Astra Internasional ) dll","Positif","icbp"
"2020-12-13","Saham blue chip itu saham perusahaan gede yang udah punya nama dan dikenal banyak orang, mereka pendapatannya stabil/jarang banget rugi(bkn berarti nggapernah rugi yaa) dan cenderung naik dari hari ke hari. Contoh saham BlueChip : BBCA, ICBP, BBNI, BBRI, GGRM, UNVR, dll.","Positif","icbp"
"2020-12-13","Saham yg secara fundamental dan value sudah bagus untuk kedepannya (ga bakal kebanting pasar) dan klo jatoh pun akan naik ke harga normal lagi Contoh : ICBP (Indofood), UNVR (unilever), BBRI (bank BRI),","Positif","icbp"
"2020-12-14","Indom** under icbp, dan harga icbp bahkan jauh melampaui indf... Besok deh catch up lagi... Selamat ber-istirahat teman2 tuiter aku semua...","Netral","icbp"
"2020-12-14","Reliance Sekuritas: IHSG Lanjut Menguat, Rekomendasi ICBP hingga TLKM https:// market.bisnis.com/read/20201215/ 7/1330968/reliance-sekuritas-ihsg-lanjut-menguat-rekomendasi-icbp-hingga-tlkm?utm_source=dlvr.it&utm_medium=twitter …","Positif","icbp"
"2020-12-14","Tapi kok aku skrg kalau makan mie dri icbp kok ya bau kamper :( Ada yg sama juga ga? Padahal lemari tempat nyimpennya gak pake kamper, pakenya kapur barus","Netral","icbp"
"2020-12-14","Iya min. Pompom icbp dong min","Positif","icbp"
"2020-12-14","karena tak kuat terus mepihat merah,selamat tinggal icbp yg terpaksa merugi 40rb","Negatif","icbp"
"2020-12-14","Indomie sahabat mahasiswa, icbp aman wkwkw","Positif","icbp"
"2020-12-14","Icbp jangka panjang dong wkwkw","Positif","icbp"
"2020-12-14","Ambil icbp aja kalo gitu, gatau napa yakin aja dia bounce back di midyear","Positif","icbp"
"2020-12-14","Icbp unvr indf asii jg kap","Netral","icbp"
"2020-12-14","Ganjalan award jatuh ke consumergood yg always good yaitu unvr-icbp-indf-klbf,,,sabarrrrrrrrr let me count my patience","Positif","icbp"
"2020-12-14","Tapi ICBP tetep segitu segitu aja kan bgst","Negatif","icbp"
"2020-12-15","yang baru mulai UPTREND IHSG TKIM MYOR TLKM EXCL ASII ISAT WIKA yang baru mulai DOWNTREND ICBP UNVR INDF ada bedanya koreksi dengan downtrend jangan salah tadah, koreksi ada MA dibawahnya GOOD BUY downtrend free fall ga ada MA dibawahnya GOOD BYE","Negatif","icbp"
"2020-12-15","Udah serok juga dari kemarin asii nihh Tinggal icbp belom ada tanda2-_-","Negatif","icbp"
"2020-12-15","icbp ku makin tenggelam ke dasar laut ._.","Negatif","icbp"
"2020-12-15","ICBP UNVR malahan turun yaa hahaha TLKM tapi langsung naik lumayan lohh. Masnya udah beli emiten?","Negatif","icbp"
"2020-12-15","Yang ngambil ICBP masih harus sabar dulu kayanya. TLKM tadi lagi turun ke 3rb lho.","Negatif","icbp"
"2020-12-15","Tertarik ke consumer ? Sektor defensif mulai ditinggalkan oleh market maker, kcuali Aisa. Lebih baik megang properti drpd consumer. Lemot, lelet dan bisa asam urat nungguinnya khususnya Unilever. Tidak ada windres buat Unvr, Icbp dan Indf","Negatif","icbp"
"2020-12-15","Pantesaann icbp oe minus huhu adro jg turun","Negatif","icbp"
"2020-12-15","Icbp mehong jg ya...","Negatif","icbp"
"2020-12-15","Iya. Gw pling banyak ICBP tapi ga naek naek","Negatif","icbp"
"2020-12-15","icbp masih ada pergerakan lah, indf sepertinya mau ke lembah . nih sebuah hiburan karena cutloss","Negatif","icbp"
"2020-12-15","Tlg bantu TOWR dan ICBP kasian turun terus","Negatif","icbp"
"2020-12-15","icbp atau indf? ya walaupun keduanya sama-sama kebakaran","Negatif","icbp"
"2020-12-15","betul.. kalo maen saham2 di Consumer Goods saat ini spt $ICBP $INDF $UNVR $HMSP memang saat dgn dgn risk nya..jadi rewardnya super besar.. tapi harus disiplin.. jika jebol, harus keluar/cutloss. Contohnya $UNVR jebol akan confirm ketika turun ke 7300.","Netral","icbp"
"2020-12-15","Barusan mau Cuba cicil ICBP buat masa depan anak.. tapi kog ngerih ya pak.. ada saran kah pak ?","Negatif","icbp"
"2020-12-15","bro @kaesangp , abis pgas selesai cuan, bisa bantu pompom $icbp gak? situ foto sambil makan indomie sama bapak u.. thks","Positif","icbp"
"2020-12-15","wkwkwkwkw ACES, ICBP, UNVR, SIDO. koleksi bgt tuh kak consumer nya","Netral","icbp"
"2020-12-15","Suka nggak jodoh euy punya icbp","Negatif","icbp"
"2020-12-15","aku udh punya ICBP hahaha. mau diversify aja deh","Positif","icbp"
"2020-12-15","eh ICBP baru sadar di 97, perasaan 10ribu lebih. dan BRIS udah lewat 2000 aja, perasaannya naik turun muter2 di 1400-1500. weleh","Negatif","icbp"
"2020-12-15","Break (down) Support= ICBP jam: 13:36:07. Harga= 9725 (-1.02%). Support= 9750. ATR= 7.66%. Siap-siap Sell. Konfirmasi di Closing #trading #saham #metami #channel: @alertsahamku","Negatif","icbp"
"2020-12-15","< sampek kepo maksimal, bela2 in ngintip chart nya icbp along y2020","Netral","icbp"
"2020-12-16","Yg udah dpt saham2 Consumer seperti $HMSP, $GGRM, $UNVR, $ICBP, $INDF kemarin.. Selamat ya guys..anda mendapatkan harga terbaik..! Re-tweet this post 1 atau 2 bulan dari skrg $IHSG $SAHAM","Positif","icbp"
"2020-12-16","Galaw nambah ICBP lagi atau ntar2 aja ya","Netral","icbp"
"2020-12-16","Sy blm lihat indf pak. Paling mending icbp kali ya dibanding unvr yg udah jebol.","Positif","icbp"
"2020-12-16","Pak mau tanya, berarti kalo semacam ICBP yang sedang dibawah semua MA, momentum kalo mau mulai beli yg cocok adalah ketika dia kembali nembus MA nya ya pak? Misal dia break MA5 kita beli?","Netral","icbp"
"2020-12-16","Spt nya mau mulai mantul unvr, indf, icbp.","Positif","icbp"
"2020-12-16","Kalo ada Aisa yang uptrend dan murah kenapa harus ICBP yang mahal dan down trend? Kita cari uang dari capital gain bisa kan? Ngapain nunggu 1 tahun kalo 1 bulan aja udah lebih gede drpd nilai deviden 1 tahun persenannya. Kata Technicalist","Negatif","icbp"
"2020-12-16","nah bentuk reksadana tu gimana? kalo saham kan banyak tuh, ada icbp, antm, bbca,dll. nah kalo reksadana begimana?","Netral","icbp"
"2020-12-16","lg turun lhoo ICBP","Netral","icbp"
"2020-12-16","Kek icbp ya pak, naik tapi kuwecil","Negatif","icbp"
"2020-12-16","udah buang separo icbp unvr. maap, duitnya mo dipake nyikat yg laen dulu.","Negatif","icbp"
"2020-12-16","udah masuk dari pagi ni pak buat recover dari ICBP","Negatif","icbp"
"2020-12-16","Icbp juga blue chip kok. Coba cek lagi.","Positif","icbp"
"2020-12-16","Indomie bukan indf kak. Tapi icbp","Netral","icbp"
"2020-12-16","tergantung time frame nya bang kalau time frame nya 99 tahun lagi masih undervalue icbp wkwkwk","Negatif","icbp"
"2020-12-16","Gue mah ya greget banget liat SIDO sama ICBP pengin avg down tapi gajian baru minggu depan","Positif","icbp"
"2020-12-16","Tolong bang posting photo lagi makan indomie biar icbp naek","Positif","icbp"
"2020-12-16","Mantengin UNVR, INDF dan ICBP yg gak ada gairah untuk terbang, sedangkan tetangga sebelah aja sudah terbang jauh.","Negatif","icbp"
"2020-12-16","Untung kemarin belinya ICBP, yaah meski tetep rugi juga","Negatif","icbp"
"2020-12-16","Keno pom pom kapten saham laju nyangkut di icbp, kampret.....","Negatif","icbp"
"2020-12-16","Bro, nanti bantuin pompom $icbp ya, tinggal foto sama bapakmu lagi makan indomie, thanks","Positif","icbp"
"2020-12-16","Icbp 10000 lembar aja","Netral","icbp"
"2020-12-16","Wishlist saham 2021 BMRI krn aku nasabahnya mandiri wkwk ANTM krn aku juga punya beberapa emas di dlmnya wkwk ICBP krn aku fans berat produk2nya apalagi pop mie nya","Positif","icbp"
"2020-12-16","ICBP ner bener emang jadi CL thanks ANTM bisa nutupin","Negatif","icbp"
"2020-12-17","IHSG dibuka menguat pada awal perdagangan Kamis (17/12), asing lepas TLKM, ICBP, BBNI http:// investasi.kontan.co.id/news/ihsg-dibu ka-menguat-pada-awal-perdagangan-kamis-1712-asing-lepas-tlkm-icbp-bbni … #IHSG","Netral","icbp"
"2020-12-17","IHSG menguat 0,32% ke 6.138 pada akhir sesi I hari ini, asing lepas TLKM, BBNI, ICBP http:// investasi.kontan.co.id/news/ihsg-meng uat-032-ke-6138-pada-akhir-sesi-i-hari-ini-asing-lepas-tlkm-bbni-icbp … #IHSG","Netral","icbp"
"2020-12-17","Wah baru baca ini pak... Mana ada UNVR ICBP pula Dari kemaren nyerempet tick CL tpi ga ke execute","Negatif","icbp"
"2020-12-17","Sejuta dapat Bbri + Bbni atau Icbp","Netral","icbp"
"2020-12-17","Break (down) Support= ICBP jam: 14:15:10. Harga= 9725 (-0.51%). Support= 9750. ATR= 7.66%. Siap-siap Sell. Konfirmasi di Closing #trading #saham #metami #channel: @alertsahamku","Negatif","icbp"
"2020-12-17","gila kuat amat pegangnya, udah ga ada MA gitu bawahnya free falling, gue ICBP udah lepas semua","Negatif","icbp"
"2020-12-17","Tinggal ICBP sm SIDO yg blm ijo""","Negatif","icbp"
"2020-12-18","Pengen beli iphone dan PS5 tapi lebih oengen beli ICBP di harga 7500","Positif","icbp"
"2020-12-18","Abis jual ICBP setengah, masuk SRIL. Ayo SRIL terbanglah minggu depan","Negatif","icbp"
"2020-12-18","Ayo pak liatin icbp juga penasaran nih","Netral","icbp"
"2020-12-18","Ini kebetulan saya liatin $ICBP. Hampir support pak, dan coba liat stochasticnya deh","Netral","icbp"
"2020-12-18","Eh iya sama ggrm indf icbp unvr.","Netral","icbp"
"2020-12-18","UNVR dan kawan2 di Consumer udah bottom chart nya ..mungkin ada yg liatnya udah breakdown tapi kalo liat ke April.. nanti baru ketemu bahwa mereka hanya pullback aja. Momentum juga showing strength untuk saham2 UNVR ICBP INDF HMSP GGRM yg di bottom","Positif","icbp"
"2020-12-18","Sy rasa menjelang natal dan tahun baru gini. Unvr, indf, icbp yang bakal unjuk gigi. Karna asing pengen santai saat liburan. Simpan di saham2 yang spt ini.","Positif","icbp"
"2020-12-18","sedi ICBP terjun bebas gini di saat yang lain pada ijo","Negatif","icbp"
"2020-12-18","Icbp jahat blong tiaatii","Negatif","icbp"
"2020-12-18","ICBP + UNVR + BBCA udah paling kane","Positif","icbp"
"2020-12-19","ICBP DAN INDF MASIH DI JUALINNN.. MOHON BERSABAR YAHH BUAT YANG PEGANG BARANGNYA..","Negatif","icbp"
"2020-12-19","Alhamdulillah ... Sukses Terus Buat PT. Indofood ICBP Medan...","Positif","icbp"
"2020-12-19","Masih mengamati dan menunggu icbp indf unvr. Dan menunggu itu bikin capek","Negatif","icbp"
"2020-12-21","Yang bingung mau nyerok apa lagi bullish gini, inget consumer goods masih tidur. ULTJ, ICBP, HMSP bisa bgt tuh..","Positif","icbp"
"2020-12-21","Saham barang konsumsi UNVR, INDF, ICBP tertekan di Desember 2020, simak analisisnya http:// investasi.kontan.co.id/news/saham-bar ang-konsumsi-unvr-indf-icbp-tertekan-di-desember-2020-simak-analisisnya … #RekomendasiSaham","Netral","icbp"
"2020-12-21","Bagaimana kondisi market pagi ini? ICBP masih minus gaes~ Pada lagi berenti makan mie ya?","Negatif","icbp"
"2020-12-21","Bantu pilih plis WIKA/ICBP?","Netral","icbp"
"2020-12-21","Ngalahin ICBP sama GGRM","Netral","icbp"
"2020-12-21","Belum ngeliat window dressing d icbp...","Negatif","icbp"
"2020-12-21","Fundamental lebih santai sebenernya, teknikal hanya sekali2 buat cari momentum, screening ketat, sisain modal buat average down, kalau gain >100 average up... sabar sih kuncinya (tapi tetep aja nih ICBP nyangkut, padahal udah beberapa bulan lalu belinya)","Negatif","icbp"
"2020-12-21","Kalau akhir desember gak naik, mau cutloss icbp dah","Negatif","icbp"
"2020-12-22","IHSG melemah 0,84% ke 6.113 pada sesi I hari ini, asing lepas BMRI, ICBP, UNTR http:// investasi.kontan.co.id/news/ihsg-mele mah-084-ke-6113-pada-sesi-i-hari-ini-asing-lepas-bmri-icbp-untr … #IHSG","Netral","icbp"
"2020-12-22","icbp saiki mudun bro","Netral","icbp"
"2020-12-22","pindah ke lain hati, ambil BMRI yg ga banyak kredit macet, sama tambah muatan ICBP wkwkwkwk","Positif","icbp"
"2020-12-22","ICBP merah udah ga usah sedih","Negatif","icbp"
"2020-12-22","Icbp lama banget haha","Negatif","icbp"
"2020-12-22","Jual dalam kondisi begini tentu margin laba turun, tapi in this worst case saya masih bisa dapat 14% dari $BBTN dan $SRIL, sekitar 8% dari $JSMR. Dan rugi -1% dari $ICBP yabg baru dibeli kemarin.","Negatif","icbp"
"2020-12-23","Hari ini borong Consumer sector spt.. Yg dibottom UNVR ICBP INDF HMSP GGRM, pasang stoploss 5% dari entry. Yg akan continuation spt ROTI KLBF KINO CLEO CAMP $IHSG","Positif","icbp"
"2020-12-23","Terapkan Strategi Trading Buy pada Saham SMGR, BBTN, BMRI, ICBP, dan WIKA http:// brt.st/6WqR","Positif","icbp"
"2020-12-23","IHSG turun 0,24% ke 6.008 pada perdagangan Rabu (23/12), asing lepas BBRI, ICBP, BMRI http:// investasi.kontan.co.id/news/ihsg-turu n-024-ke-6008-pada-perdagangan-rabu-2312-asing-lepas-bbri-icbp-bmri … #IHSG","Netral","icbp"
"2020-12-23","Beli lagi $ICBP","Positif","icbp"
"2020-12-23","Saran saya jangan beli apa apa dulu deh guys. Kita liatin aja dulu, saya tadi udah ngorder ICBP langsung tak cancel lagi. Serem.","Negatif","icbp"
"2020-12-23","ICBP bisa kali 9000 dulu, mau entry nih","Positif","icbp"
"2020-12-23","Mengingatkan pada ICBP pas beli d awal bulan","Netral","icbp"
"2020-12-23","Icbp sahamnya turun hari ini btw","Netral","icbp"
"2020-12-23","Ohhh baru tau sakura diproduksi ICBP","Netral","icbp"
"2020-12-23","IHSG merah >> cek ICBP UNVR INDF >> lah kok ga turun","Positif","icbp"
"2020-12-23","jika saja modalku besar kan ku serok unvr dan icbp untuk masa depanku 5thn ke depan. apadaya no money money club","Positif","icbp"
"2020-12-23","Wew ihsg turun nya mayan ugaa Mau belanja ga punya uang dingin. Buat spp aja semester depan kan masih byar. Klo semester depan dpet diskon 50% lagi, mayan bisa beli 5 lot icbp huhuhu","Positif","icbp"
"2020-12-23","Pasang sl atau hold terus kak? Tapi saham kakak oke punya prospek kedepannya untuk investasi masih bakal naik cuma kayaknya icbp masih downtren kalo liat dari grafik","Negatif","icbp"
"2020-12-23","Saya kira hari ini market bakal sepi Saya cuma ambil ICBP hari ini","Positif","icbp"
"2020-12-23","Menteri ganti, saham yang dipegang menteri baru naik tinggi. Hari ini gorengan day. Dan tetap hati hati karena besok libur ya teman teman. Harapan saya sih market ok ok aja hehehe. Kalo mau invest bisa beli ICBP UNVR INDF, kemaren merah","Positif","icbp"
