date,tweet,sentiment,saham
2020-04-05,"#dirumahaja enaknya ngemil J.Pops dari Jco, yuk pesan delivery-nya sekarang juga dengan #mandiridebit atau #mandiricard. Nikmati harga spesial J.Pops hanya Rp104 ribu. Untuk info lebih lanjut klik http://bmri.id/jcodelivery#mandiripromopic.twitter.com/XHhttps://x.com/bankmandiri/status/1245956666790563843https://www.mandirikartukredit.com",positif,bmri
2020-04-05,Pengumuman: Bank Mandiri melakukan penyesuaian jam operasional kantor cabang di seluruh Indonesia menjadi pkl 09.00 - 15.00. Nasabah ttp dpt melakukan transaksi melalui digital channel Bank Mandiri http://bmri.id/transaksidirumahajaUntukinfooperasionalcabhttps://x.com/bankmandiri/status/1245893785248243720https://www.mandirikartukredit.com,positif,bmri
2020-04-05,"Lapar saat #dirumahaja? Yuk ngemil J.Pops dari Jco, nikmati promo delivery-nya sekarang juga berupa harga spesial 3 box J.Pops hanya Rp104 ribu dengan #mandiridebit atau #mandiricard. Untuk info lebih lanjut klik http://bmri.id/jcodelivery#mandiripromo",positif,bmri
2020-04-05,"Ngga mati gaya meskipun #dirumahaja karena belanja online di e-commerce manapun bisa dapat diskon hingga Rp3,5 juta. Yuk belanja online dengan #mandiricard dan nikmati beragam promo yang ditawarkan. Info selengkapnya klik http://bmri.id/ecomdirumahaja#mandi",positif,bmri
2020-04-05,Selama #dirumahaja enaknya ngemil J.Pops dari Jco. Yuk nikmati promo delivery-nya sekarang juga berupa harga spesial 3 box J.Pops hanya Rp104 ribu dengan #mandiridebit atau #mandiricard. Untuk info lebih lanjut klik http://bmri.id/jcodelivery#mandiriprom,positif,bmri
2020-04-05,"Walaupun lagi #dirumahaja, Sahabat bisa transfer melalui Mandiri Online dan nikmati kenaikan limit transfer hingga Rp400 juta/hari*. *Info: http://bmri.id/naiklimitmandirionline,http://bankmandiri.co.id,https://14000pic.twitter.com/m7hiaMbbHe",positif,bmri
2020-04-05,Untuk beli unvr 10 lot,positif,unvr
2020-04-06,Lama2 lemah cuma ngandelin icbp skrg ini ntah sampe kapan,negatif,icbp
2020-04-06,"Asing Belanja BBCA, GGRM, dan ICBP, IHSG Lanjutkan Tren Bullish https://market.bisnis.com/read/20200406/7/1222982/asing-belanja-bbca-ggrm-dan-icbp-ihsg-lanjutkan-tren-bullish?utm_source=dlvr.it&utm_medium=twitter",positif,icbp
2020-04-06,"Panin: Cermati ADRO, APLN, ITMG, dan TLKM http://brt.st/6wIG",positif,tlkm
2020-04-06,Minuman dgn nasehat orng tua?,positif,tlkm
2020-04-06,Telkom (TLKM) mulai merealisasikan buyback http://investasi.kontan.co.id/news/telkom-tlkm-mulai-merealisasikan-buyback#BuybackSaham,positif,tlkm
2020-04-06,#InfoNews Dirut PT Telkom Indonesia (Persero) Tbk Ririek Adriansyah mengatakan restrukturisasi anak perusahaan akan berdampak positif pada kinerja perseroan ke depan. https://bit.ly/39HBgod,positif,tlkm
2020-04-06,"@IndiHome lu ada dendam pribadi apa sih sm gw?, mentang2 saham TLKM udah gw jual, trs lu semena2 kyk gini, internet lu itu yg lemot aja udah ganggu gw, gausah mati kyk sekarang, benerin itu kabelnya, indikator LOS gw nyala, mancing2 gw ngomkng kasar lu, guguk dasar.",negatif,tlkm
2020-04-06,Nawla nazanm cheshm bmri nachm kho zindu nabtawa taza mrdya dway awash lo aw hamu khalka bahoy mnawa tushi bbi u bmri agar nashtan zaniba qayna bas wa dabinn hamu dunya peway danalenn,negatif,bmri
2020-04-06,sp 7/4 : bdmn pnbn bbri bbni bmri bbca wskt ptpp wika aali pgas asii mppa aces akra,positif,bmri
2020-04-06,"Sahabat, aktivasi #tebakanmandiri masih berlanjut. Dapatkan hadiah saldo LinkAja Rp50.000 untuk 20 pemenang. Follow Twitter @bankmandiri , jawab dgn reply/retweet disertai hashtag #tebakanmandiri. Periode aktivasi hingga 12 Apr20 pk.23.59 WIB. Info: http://bmri.id/tmbm050420",positif,bmri
2020-04-06,"bankmandiri bank mandiri https://x.com/bankmandiri/status/1247041344947630080Selama#dirumahajanggaperlutakutlupamembayartagihanbulanan.DaftarajaMandiriPowerBillsdari#mandiricard,dannikmatidiskonhingga30%sertabonuse-voucher.Cekinfolengkapnyadihttp://bmri.id/pbev20#mandiripr",positif,bmri
2020-04-06,Bikin asik belanja Bukalapak di rumah aja ya Cardholders karena banyak promo-promo menarik lho apalagi transaksinya menggunakan #mandiricard. Yuk buka Bukalapak sekarang Info: http://bmri.id/mandiriasikbukalapak#mandiripromopic.twitter.com/T9yjuQ4DrMhttps://x.com/mandiricard/status/1247056670460530688http://www.mandirikartukredit.com#Mandiri,positif,bmri
2020-04-06,Bikin asik belanja Bukalapak di rumah aja ya Cardholders karena banyak promo-promo menarik lho apalagi transaksinya menggunakan #mandiricard. Yuk buka Bukalapak sekarang Info: http://bmri.id/mandiriasikbukalapak#mandiripromopic.twitter.com/T9yjuQ4DrMhttps://x.com/mandiricard/status/1247056670460530688https://www.mandirikartukredit.com#mandiri,positif,bmri
2020-04-06,Bikin asik belanja Bukalapak di rumah aja ya Cardholders karena banyak promo-promo menarik lho apalagi transaksinya menggunakan #mandiricard. Yuk buka Bukalapak sekarang Info: http://bmri.id/mandiriasikbukalapak#mandiripromopic.twitter.com/T9yjuQ4DrMhttps://x.com/mandiricard/status/1247056670460530688http://www.mandirikartukredit.com#mandiri,positif,bmri
2020-04-06,"Lapar saat #dirumahaja? Yuk ngemil J.Pops dari Jco, nikmati promo delivery-nya sekarang juga berupa harga spesial 3 box J.Pops hanya Rp104 ribu dengan #mandiridebit atau #mandiricard. Untuk info lebih lanjut klik http://bmri.id/jcodelivery#mandiripromopic.twitter.com/Ik6ge",positif,bmri
2020-04-06,"Walau bekerja #dirumahaja, lakukan transaksi bisnis dgn Mandiri Cash Management/Mandiri Internet Bisnis. Nikmati kemudahan pengaturan limit transaksi MCM, dan kenaikan limit transfer online MIB menjadi Rp200 juta/hari. Info: http://bmri.id/naiklimittrxbisnis,https://1500150pic.twitter.com/k2NTW",positif,bmri
2020-04-06,"Ngga mati gaya meskipun #dirumahaja karena belanja online di e-commerce manapun bisa dapat diskon hingga Rp3,5 juta. Yuk belanja online dengan #mandiricard dan nikmati beragam promo yang ditawarkan. Info selengkapnya klik http://bmri.id/ecomdirumahaja#mandiripromopic.twitter.co",positif,bmri
2020-04-06,Selama #dirumahaja enaknya ngemil J.Pops dari Jco. Yuk nikmati promo delivery-nya sekarang juga berupa harga spesial 3 box J.Pops hanya Rp104 ribu dengan #mandiridebit atau #mandiricard. Untuk info lebih lanjut klik http://bmri.id/jcodelivery#mandiripromopic.twitter.com/whSn,positif,bmri
2020-04-06,"Walaupun lagi #dirumahaja, Sahabat bisa transfer melalui Mandiri Online dan nikmati kenaikan limit transfer hingga Rp400 juta/hari*. *Info: http://bmri.id/naiklimitmandirionline,http://bankmandiri.co.id,https://14000pic.twitter.com/m7hiaMbbHehttps://x.com/bankmandiri/status/1246286371687292928https://ift.tt/KopEuU#Mand",positif,bmri
2020-04-06,"Sahabat, yuk ikutan aktivasi #tebakanmandiri. Dapatkan hadiah saldo LinkAja Rp50.000 untuk 10 pemenang. Follow Twitter bankmandiri, jawab dgn reply/retweet disertai hashtag #tebakanmandiri. Periode aktivasi hingga 5 Apr20 pk.23.59 WIB. Info: http://bmri.id/tmbm050420",positif,bmri
2020-04-06,Belajar #dirumahaja ngga repot lagi dan lebih seru melalui aplikasi Ruangguru. Yuk nikmati diskon hematnya untuk pembelian paket menggunakan #mandiridebit atau #mandiricard. Cek info selengkapnya di http://bmri.id/diskonruangguru#mandiripromopic.twitter.com/NSnrlogAEY,positif,bmri
2020-04-06,"#dirumahaja enaknya ngemil J.Pops dari Jco, yuk pesan delivery-nya sekarang juga dengan #mandiridebit atau #mandiricard. Nikmati harga spesial J.Pops hanya Rp104 ribu. Untuk info lebih lanjut klik http://bmri.id/jcodelivery#mandiripromopic.twitter.com/XHxXIyuJqF",positif,bmri
2020-04-06,"Cardholders, aktivasi #tebakanmandiri masih berlanjut. Dapatkan hadiah saldo LinkAja Rp50.000 untuk 20 pemenang. Jawab dengan reply @mandiricard/retweet disertai hashtag #tebakanmandiri. Periode aktivasi hingga 12 Apr 2020 pk.23.59 WIB. Info: http://bmri.id/tmmkk050420",positif,bmri
2020-04-06,"Sudah waktunya untuk bayar tagihan internet atau tv berlangganan? Bayar tagihan #dirumahaja pakai power bills bisa lebih hemat loh, Sahabat. Yuk cek cara daftarnya melalui http://bmri.id/pbev20#mandiripromopic.twitter.com/9NaJnWVP6Fhttps://x.com/mandirifiesta/status/1246331828081848320",positif,bmri
2020-04-06,"Selama #dirumahaja ngga perlu takut lupa membayar tagihan bulanan. Daftar aja Mandiri Power Bills dari #mandiricard, dan nikmati diskon hingga 30% serta bonus e-voucher. Cek info lengkapnya di http://bmri.id/pbev20#mandiripromopic.twitter.com/t36f2Mhttps://x.com/bankmandiri/status/1247041344947630080https://www.bankmandiri.co.id#Mandiri_Itu_Keren",positif,bmri
2020-04-06,"Cardholders, aktivasi #tebakanmandiri tinggal 1 hari lagi. Dapatkan hadiah saldo LinkAja Rp50.000 untuk 10 pemenang. Jawab dengan reply mandiricard/retweet disertai hashtag #tebakanmandiri. Periode aktivasi hingga 5 Apr 2020 pk.23.59 WIB. Info: http://bmri.id/tmmkk050420",positif,bmri
2020-04-06,"Cardholders, pemeriksaan kesehatan secara rutin dapat mencegah munculnya penyakit berbahaya. Yuk ke Laboratorium Klinik Prodia karena ada keringanan biaya kesehatan loh dan gunakan #mandiricard untuk lebih hemat 10%. Info lengkap klik: http://bmri.id/prodia#mandiriprom",positif,bmri
2020-04-06,"Selama #dirumahaja ngga perlu takut lupa membayar tagihan bulanan. Daftar aja Mandiri Power Bills dari #mandiricard, dan nikmati diskon hingga 30% serta bonus e-voucher. Cek info lengkapnya di http://bmri.id/pbev20#mandiripromopic.twitter.com/t36f2M5OD7moreinfo:www.",positif,bmri
2020-04-06,"Selama #dirumahaja ngga perlu takut lupa membayar tagihan bulanan. Daftar aja Mandiri Power Bills dari #mandiricard, dan nikmati diskon hingga 30% serta bonus e-voucher. Cek info lengkapnya di http://bmri.id/pbev20#mandiripromopic.twitter.com/t36f2Mhttps://x.com/bankmandiri/status/1247041344947630080https://www.mandirikartukredit.com",positif,bmri
2020-04-06,Pengumuman: Bank Mandiri melakukan penyesuaian jam operasional kantor cabang di seluruh Indonesia menjadi pkl 09.00 - 15.00. Nasabah ttp dpt melakukan transaksi melalui digital channel Bank Mandiri http://bmri.id/transaksidirumahajaUntukinfooperasionalcabhttps://x.com/bankmandiri/status/1246980946944983041https://www.mandirikartukredit.com,positif,bmri
2020-04-06,"Bank Mandiri mempersembahkan akun WhatsApp resmi dengan nomor +62 81-184-14000, sebuah akun di platform aplikasi WhatsApp yang saat ini digunakan sebagai sarana penyebaran informasi dan edukasi kepada nasabah. Klik http://bmri.id/whatsappuntukinfolehttps://x.com/bankmandiri/status/1246709156062433286https://www.mandirikartukredit.com",positif,bmri
2020-04-06,Bikin asik belanja Bukalapak di rumah aja ya Cardholders karena banyak promo-promo menarik lho apalagi transaksinya menggunakan #mandiricard. Yuk buka Bukalapak sekarang Info: http://bmri.id/mandiriasikbukalapak#mandiripromo,positif,bmri
2020-04-06,"Hilangkan rasa bosan mu saat #dirumahaja dengan belanja online apa aja pakai #mandiricard. Dapatkan diskon hingga Rp3,5 juta di toko online favorit. Yuk belanja online dengan #mandiricard dan nikmati beragam promo yang ditawarkan. Info: http://bmri.id/ecomdirumahaja#mandiripromo",positif,bmri
2020-04-06,"Selama #dirumahaja ngga perlu takut lupa membayar tagihan bulanan. Daftar aja Mandiri Power Bills dari #mandiricard, dan nikmati diskon hingga 30% serta bonus e-voucher. Cek info lengkapnya di http://bmri.id/pbev20#mandiripromo",positif,bmri
2020-04-06,"Menakar efek keringanan pembayaran kredit pada saham BBRI, BBNI dan BMRI http://investasi.kontan.co.id/news/menakar-efek-keringanan-pembayaran-kredit-pada-saham-bbri-bbni-dan-bmri#Bisnisperbankan",positif,bmri
2020-04-06,Pengumuman: Bank Mandiri melakukan penyesuaian jam operasional kantor cabang di seluruh Indonesia menjadi pkl 09.00 - 15.00. Nasabah ttp dpt melakukan transaksi melalui digital channel Bank Mandiri http://bmri.id/transaksidirumahajaUntukinfooperasionalcabhttps://x.com/bankmandiri/status/1246980946944983041https://www.bankmandiri.co.id#Mandiri_Itu_Keren,positif,bmri
2020-04-06,bankmandiri bank mandiri https://x.com/bankmandiri/status/1246980946944983041Pengumuman:BankMandirimelakukanpenyesuaianjamoperasionalkantorcabangdiseluruhIndonesiamenjadipkl09.00-15.00.NasabahttpdptmelakukantransaksimelaluidigitalchannelBankMandirihttp://bmri.id/transaksidirumahajaU,positif,bmri
2020-04-06,Semangat mas. Sy hampir senasib dgn mas. Sy juga kena unpaid. Dan skrg jualan produk sama persis kayak mas. Sy dapet dari calon istri yg kerja di distributor unvr. Lagi sama2 dicoba kita semua.,negatif,unvr
2020-04-06,Hobaa,positif,unvr
2020-04-06,Hangi 5 te?,positif,unvr
2020-04-06,"Aku merasa gapernah pake produk unvr. Lalu kecap bango, sunlight, LBP dan rinso meronta-ronta",negatif,unvr
2020-04-07,Jujur sebenarnya potensi TLKM masih sangat tinggi. Dimana TLKM masih memiliki room to grow yang luas. Selain itu perkembangan teknologi merupakan opportunity bagi TLKM. Ini salah satu alasan kenapa proyeksi dan prospek sahamnya masih lumayan moncer. #TLKM,positif,tlkm
2020-04-07,"Net Sell Rp 527 Miliar, Asing Borong Saham MNCN, Lepas TLKM http://brt.st/6wOv",negatif,tlkm
2020-04-07,tlkm anj,negatif,tlkm
2020-04-07,Ya kan sementara Pak. Bisnisnya kan gak anjlok. Lihat TLKM am UNVR ),positif,tlkm
2020-04-07,Pero ahi seria TLKM,positif,tlkm
2020-04-07,#InfoNews PT Telekomunikasi Indonesia Tbk (TLKM) menjadi salah satu emiten yang memiliki rencana aksi pembelian kembali (buyback) saham. https://bit.ly/2V7fmoT,positif,tlkm
2020-04-07,"Kondisi Begini, Mandiri Mau Ngutang Rp 20 Triliun #bank #mandiri #BMRI #dirumahaja https://marketmover.id/2020/04/kondisi-begini-mandiri-mau-ngutang-rp-20-triliun/lewat@MarketMover.ID",negatif,bmri
2020-04-07,"Sahabat, aktivasi #tebakanmandiri masih berlanjut. Dapatkan hadiah saldo LinkAja Rp50.000 untuk 20 pemenang. Follow Twitter @bankmandiri , jawab dgn reply/retweet disertai hashtag #tebakanmandiri. Periode aktivasi hingga 12 Apr20 pk.23.59 WIB. Info: http://bmri.id/tmbm050420",positif,bmri
2020-04-07,"gain intraday 7/4 : wika 8.7%, wskt 7.5%, aali 6.9%, bbca 6%, ptpp 5.8%, bbri 4.9%, asii 4.7%, akra 4%, bmri 3.7%, bbni 2.9%, bdmn 2.5%, mppa 2.2%, pgas 1.6%.",positif,bmri
2020-04-07,"Cardholders fasilitasi belajar anak dengan aplikasi Ruangguru, agar saat di rumah pun anak dapat belajar sesuai kurikulum. Dapatkan penawaran menarik untuk pembelian paket menggunakan #mandiricard atau #mandiridebit . Info: http://bmri.id/diskonruangguru#mandiripromo",positif,bmri
2020-04-07,"mandirifiesta mandiri fiesta https://x.com/mandirifiesta/status/1247418933562339330BagikamupenggunaKartuHalo,lagiadapromomenariknih,yuksegeradaftarkantagihanmudgnfiturmandiripowerbillsdandapatkanbonusekstradatahingga30GB&bonus500#fiestapoin.Info:http://bmri.id/telkomsel#ma",positif,bmri
2020-04-07,"#dirumahaja, Sahabat bs transaksi dgn @bankmandiri . Buka tabungan cukup selfie di http://join.bankmandiri.co.idatauscanQRcodepdgambardibawah.Jikaperlukecabang,@bankmandiribukapk09.00-15.00dgnprotokolkesehatan&physicaldistancing.http://bmri.id/operasionalcabang",positif,bmri
2020-04-07,"bankmandiri bank mandiri https://x.com/bankmandiri/status/1247403734029578240Belajar#dirumahaja?LebihserumelaluiaplikasiRuangguruloh,yuknikmatidiskonhematnyauntukpembelianpaketmenggunakan#mandiridebitatau#mandiricard.Cekinfoselengkapnyadihttp://bmri.id/diskonruangguru#mandiripromopic.tw",positif,bmri
2020-04-07,"Belajar #dirumahaja? Lebih seru melalui aplikasi Ruangguru loh, yuk nikmati diskon hematnya untuk pembelian paket menggunakan #mandiridebit atau #mandiricard. Cek info selengkapnya di http://bmri.id/diskonruangguru#mandiripromopic.twitter.com/4tTDVzBT1Hhttps://x.com/bankmandiri/status/1247403734029578240https://www.mandirikartukredit.com",positif,bmri
2020-04-07,"Walaupun lagi #dirumahaja, Sahabat bisa transfer melalui Mandiri Online dan nikmati kenaikan limit transfer hingga Rp400 juta/hari*. *Info: http://bmri.id/naiklimitmandirionline,http://bankmandiri.co.id,https://14000pic.twitter.com/r6RLFzB6VJhttps://x.com/bankmandiri/status/1247373533878964228https://www.mandirikartukredit.com",positif,bmri
2020-04-07,Pengumuman: Bank Mandiri melakukan penyesuaian jam operasional kantor cabang di seluruh Indonesia menjadi pkl 09.00 - 15.00. Nasabah ttp dpt melakukan transaksi melalui digital channel Bank Mandiri http://bmri.id/transaksidirumahajaUntukinfooperasionalcabhttps://x.com/bankmandiri/status/1247343336492498945https://www.mandirikartukredit.com,positif,bmri
2020-04-07,"Walaupun lagi #dirumahaja, Sahabat bisa transfer melalui Mandiri Online dan nikmati kenaikan limit transfer hingga Rp400 juta/hari*. *Info: http://bmri.id/naiklimitmandirionline,http://bankmandiri.co.id,https://14000pic.twitter.com/r6RLFzB6VJhttps://x.com/bankmandiri/status/1247373533878964228https://ift.tt/2xc1pux#Mand",positif,bmri
2020-04-07,"Walaupun lagi #dirumahaja, Sahabat bisa transfer melalui Mandiri Online dan nikmati kenaikan limit transfer hingga Rp400 juta/hari*. *Info: http://bmri.id/naiklimitmandirionline,http://bankmandiri.co.id,https://14000pic.twitter.com/r6RLFzB6VJhttps://x.com/bankmandiri/status/1247373533878964228https://ift.tt/2xc1pux#mand",positif,bmri
2020-04-07,"Walaupun lagi #dirumahaja, Sahabat bisa transfer melalui Mandiri Online dan nikmati kenaikan limit transfer hingga Rp400 juta/hari*. *Info: http://bmri.id/naiklimitmandirionline,http://bankmandiri.co.id,https://14000pic.twitter.com/r6RLFzB6VJ",positif,bmri
2020-04-07,Bikin asik belanja Bukalapak di rumah aja ya Cardholders karena banyak promo-promo menarik lho apalagi transaksinya menggunakan #mandiricard. Yuk buka Bukalapak sekarang Info: http://bmri.id/mandiriasikbukalapak#mandiripromopic.twitter.com/T9yjuQ4DrMhttps://x.com/mandiricard/status/1247056670460530688https://www.mandirikartukredit.com#Mandiri,positif,bmri
2020-04-07,"Bagi kamu pengguna Kartu Halo, lagi ada promo menarik nih, yuk segera daftarkan tagihan mu dgn fitur mandiri power bills dan dapatkan bonus ekstra data hingga 30 GB & bonus 500 #fiestapoin. Info: http://bmri.id/telkomsel#mandiripromo",positif,bmri
2020-04-07,"Bagi Carholders yg takut keluar rumah, tidak perlu khawatir untuk mencari obat-obatan atau vitamin. Langsung buka saja http://Farmaku.comdanjanganlupatransaksinyamenggunakan#mandiricardkarenasetiapselasaadapromomenarik.Infohttp://bmri.id/farmakureg#mandiripromo",negatif,bmri
2020-04-07,"Belajar #dirumahaja? Lebih seru melalui aplikasi Ruangguru loh, yuk nikmati diskon hematnya untuk pembelian paket menggunakan #mandiridebit atau #mandiricard. Cek info selengkapnya di http://bmri.id/diskonruangguru#mandiripromopic.twitter.com/4tTDVzBT1Hhttps://x.com/bankmandiri/status/1247403734029578240https://www.bankmandiri.co.id#",positif,bmri
2020-04-07,"Belajar #dirumahaja? Lebih seru melalui aplikasi Ruangguru loh, yuk nikmati diskon hematnya untuk pembelian paket menggunakan #mandiridebit atau #mandiricard. Cek info selengkapnya di http://bmri.id/diskonruangguru#mandiripromopic.twitter.com/4tTDVzBT1Hhttps://x.com/bankmandiri/status/1247403734029578240https://bankmandiri.co.id#",positif,bmri
2020-04-07,"Belajar #dirumahaja? Lebih seru melalui aplikasi Ruangguru loh, yuk nikmati diskon hematnya untuk pembelian paket menggunakan #mandiridebit atau #mandiricard. Cek info selengkapnya di http://bmri.id/diskonruangguru#mandiripromopic.twitter.com/4tTDVzBT1Hmoreinfo:www.bankma",positif,bmri
2020-04-07,"Belajar #dirumahaja? Lebih seru melalui aplikasi Ruangguru loh, yuk nikmati diskon hematnya untuk pembelian paket menggunakan #mandiridebit atau #mandiricard. Cek info selengkapnya di http://bmri.id/diskonruangguru#mandiripromopic.twitter.com/4tTDVzBT1Hhttps://x.com/bankmandiri/status/1247403734029578240https://www.bankmandiri.co.id#Mandiri_Itu_Keren",positif,bmri
2020-04-07,"Belajar #dirumahaja? Lebih seru melalui aplikasi Ruangguru loh, yuk nikmati diskon hematnya untuk pembelian paket menggunakan #mandiridebit atau #mandiricard. Cek info selengkapnya di http://bmri.id/diskonruangguru#mandiripromo",positif,bmri
2020-04-07,"Sesi I, Saham BBRI, BBCA, dan BMRI Pimpin “Top Value” Transaksi http://brt.st/6wKG",positif,bmri
2020-04-07,"Walaupun lagi #dirumahaja, Sahabat bisa transfer melalui Mandiri Online dan nikmati kenaikan limit transfer hingga Rp400 juta/hari*. *Info: http://bmri.id/naiklimitmandirionline,http://bankmandiri.co.id,https://14000pic.twitter.com/r6RLFzB6VJhttps://x.com/bankmandiri/status/1247373533878964228https://bankmandiri.co.id#Mandiri_Itu_Keren",positif,bmri
2020-04-07,"Walaupun lagi #dirumahaja, Sahabat bisa transfer melalui Mandiri Online dan nikmati kenaikan limit transfer hingga Rp400 juta/hari*. *Info: http://bmri.id/naiklimitmandirionline,http://bankmandiri.co.id,https://14000pic.twitter.com/r6RLFzB6VJmoreinfo:http://bankmandiri.co.id",positif,bmri
2020-04-07,"Walaupun lagi #dirumahaja, Sahabat bisa transfer melalui Mandiri Online dan nikmati kenaikan limit transfer hingga Rp400 juta/hari*. *Info: http://bmri.id/naiklimitmandirionline,http://bankmandiri.co.id,https://14000pic.twitter.com/r6RLFzB6VJhttps://x.com/bankmandiri/status/1247373533878964228https://www.bankmandiri.co.id#Mandiri_Itu_Keren",positif,bmri
2020-04-07,"Walaupun lagi #dirumahaja, Sahabat bisa transfer melalui Mandiri Online dan nikmati kenaikan limit transfer hingga Rp400 juta/hari*. *Info: http://bmri.id/naiklimitmandirionline,http://bankmandiri.co.id,https://14000pic.twitter.com/r6RLFzB6VJhttps://x.com/bankmandiri/status/1247373533878964228https://www.bankmandiri.co.id#mandiri_itu_keren",positif,bmri
2020-04-07,"Walaupun lagi #dirumahaja, Sahabat bisa transfer melalui Mandiri Online dan nikmati kenaikan limit transfer hingga Rp400 juta/hari*. *Info: http://bmri.id/naiklimitmandirionline,http://bankmandiri.co.id,https://14000pic.twitter.com/r6RLFzB6VJhttps://x.com/bankmandiri/status/1247373533878964228https://www.bankmandiri.co.id#Mandiri_itu_Keren",positif,bmri
2020-04-07,"Walaupun lagi #dirumahaja, Sahabat bisa transfer melalui Mandiri Online dan nikmati kenaikan limit transfer hingga Rp400 juta/hari*. *Info: http://bmri.id/naiklimitmandirionline,http://bankmandiri.co.id,https://14000pic.twitter.com/r6RLFzB6VJhttps://x.com/bankmandiri/status/1247373533878964228https://www.bankmandiri.co.id#Mandiri_Itu_Keren",positif,bmri
2020-04-07,"Walaupun lagi #dirumahaja, Sahabat bisa transfer melalui Mandiri Online dan nikmati kenaikan limit transfer hingga Rp400 juta/hari*. *Info: http://bmri.id/naiklimitmandirionline,http://bankmandiri.co.id,https://14000pic.twitter.com/r6RLFzB6VJhttps://x.com/bankmandiri/status/1247373533878964228https://ift.tt/33kJ9hF#Mand",positif,bmri
2020-04-07,"bankmandiri bank mandiri https://x.com/bankmandiri/status/1247373533878964228https://x.com/bankmandiri/status/1247373533878964228Walaupunlagi#dirumahaja,SahabatbisatransfermelaluiMandiriOnlinedannikmatikenaikanlimittransferhinggaRp400juta/hari*.*Info:http://bmri.id/naiklimitmandirionline,http://bankmandiri.co.id,14000pic.",positif,bmri
2020-04-07,"bankmandiri bank mandiri https://x.com/bankmandiri/status/1247373533878964228Walaupunlagi#dirumahaja,SahabatbisatransfermelaluiMandiriOnlinedannikmatikenaikanlimittransferhinggaRp400juta/hari*.*Info:http://bmri.id/naiklimitmandirionline,http://bankmandiri.co.id,https://14000pic.twitter.com/r6RLFzB6VJ",positif,bmri
2020-04-07,bankmandiri bank mandiri https://x.com/bankmandiri/status/1247343336492498945Pengumuman:BankMandirimelakukanpenyesuaianjamoperasionalkantorcabangdiseluruhIndonesiamenjadipkl09.00-15.00.NasabahttpdptmelakukantransaksimelaluidigitalchannelBankMandirihttp://bmri.id/transaksidirumahajaU,positif,bmri
2020-04-07,Pengumuman: Bank Mandiri melakukan penyesuaian jam operasional kantor cabang di seluruh Indonesia menjadi pkl 09.00 - 15.00. Nasabah ttp dpt melakukan transaksi melalui digital channel Bank Mandiri http://bmri.id/transaksidirumahajaUntukinfooperasionalcabhttps://x.com/bankmandiri/status/1247343336492498945https://www.bankmandiri.co.id#Mandiri_Itu_Keren,positif,bmri
2020-04-07,"Jika perlu ke luar rumah untuk belanja kebutuhan selama #dirumahaja, gunakan #mandiriemoney untuk bertransaksi agar terhindar dari penyebaran COVID-19. Sahabat ingin mengetahui dimana saja #mandiriemoney dapat digunakan? Info selengkapnya klik link http://bmri.id/emoneydirumahaja",negatif,bmri
2020-04-07,"Sahabat, aktivasi #tebakanmandiri masih berlanjut. Dapatkan hadiah saldo LinkAja Rp50.000 untuk 20 pemenang. Follow Twitter @bankmandiri , jawab dgn reply/retweet disertai hashtag #tebakanmandiri. Periode aktivasi hingga 12 Apr20 pk.23.59 WIB. Info: http://bmri.id/tmbm050420",positif,bmri
2020-04-07,Harusnya UNVR ku sudah cuan hamdalah,positif,unvr
2020-04-07,Ya kan sementara Pak. Bisnisnya kan gak anjlok. Lihat TLKM am UNVR ),positif,unvr
2020-04-07,"Beli es gremnya dulu, beli unvr nya gatau kapan wkwk",negatif,unvr
2020-04-08,"#MarketReview #Saham TOP loser by change: GGRM (-Rp1,100), INTP (-Rp850), POLL (-Rp625), ICBP (-Rp475), dan TKIM (-Rp370)",negatif,icbp
2020-04-08,"Menakar Prospek Kinerja dan Saham Produsen Mi Instan, Indofood CBP (ICBP) http://insight.kontan.co.id/news/menakar-prospek-kinerja-dan-saham-produsen-mi-instan-indofood-cbp-icbp#RekomendasiSaham",positif,icbp
2020-04-08,"Cermati ADRO, APLN, ITMG, dan TLKM http://brt.st/6wPf",positif,tlkm
2020-04-08,"BBRI, TLKM juga sabi wkwk",positif,tlkm
2020-04-08,"Masalahnya saldo di rdn tinggal cepe, dah abis buat beli tlkm sama kaef hmm",negatif,tlkm
2020-04-08,Wistm xom bkuzhm bas babm goti bmri datkuzhm loya pashiman bumawa,positif,bmri
2020-04-08,"Invest atau trading? Invest pilih saham bank: BBRI, BBCA, BJTM, BNGA, BNII, BBNI, BMRI Trading pilih saham SIDO, ERAA, KAEF, KLBF, HMSP, GGRM, EXCL, SCMA, INDF Sektor yg lagi nyungsep: PTBA, INCO, JSMR, LPPF",negatif,bmri
2020-04-08,"Pengeeen Buanget Punya Suzuki JIMNY 2020 Terbaru, Sepeda BROMPTON, atau Samsung Galaxy NOTE 10+? Ini dia jawabannya! info lengkap kunjungi website http://bmri.id/tseljimny#telkomsel#telkomselkito#bankmandiri#hadiah#suzukijimny2020#brompton#samsungnote10+",positif,bmri
